key,label,A,Z,N,in_domain,magic_any,A_bin,radii_used,R_sharp_fm,rho_fm3,B_over_A_obs_MeV,sigma_B_over_A_obs_MeV,sigma_set_MeV,B_over_A_pred_mean_MeV,B_over_A_residual_mean_MeV,C3_inf_eq19,C_surf_eq19_MeV_fm,x_eq19_fm5,C3_eff_eq19,E3_vol_eq19_MeV,E3_surf_equiv_eq19_MeV,B_over_A_pred_eq19_MeV,residual_eq19_MeV,sigma_total_eq19_MeV,sigma_final_eq19_MeV,z_final_eq19,pass_3sigma_eq19
Z20_N19,Ca-39,39,20,19,1,1,16<=A<40,published,4.4661952954,0.104511208214,8.3696711,1.53e-05,0,16.0492218004,7.67955070044,1551.70342727,195.655721197,3.41653050632,2220.16716747,16.9486244378,7.30135713048,16.0492218004,7.67955070044,0.364712551114,0.364712551114,21.056447542,0
Z18_N22,Ar-40,40,18,22,1,0,40<=A<100,published,4.4247543736,0.11023103379,8.5952594,2e-07,0,17.065272149,8.47001274903,1551.70342727,195.655721197,3.09992953251,2158.22237561,18.8545633978,7.36973945058,17.065272149,8.47001274903,0.405468264454,0.405468264454,20.8894591552,0
Z19_N21,K-40,40,19,21,1,0,40<=A<100,published,4.4385680142,0.109205055661,8.5380907,1.4e-06,0,16.9010589208,8.36296822076,1551.70342727,195.655721197,3.14862095414,2167.74913082,18.5052181197,7.34680346497,16.9010589208,8.36296822076,0.398186374034,0.398186374034,21.0026479209,0
Z20_N20,Ca-40,40,20,20,1,1,40<=A<100,published,4.48956229492,0.105525975625,8.5513046,6e-07,0,16.3129377066,7.76163310663,1551.70342727,195.655721197,3.33369601205,2203.96012476,17.2793527828,7.263355473,16.3129377066,7.76163310663,0.371296180704,0.371296180704,20.9041555233,0
Z18_N23,Ar-41,41,18,23,1,0,40<=A<100,published,4.42178508637,0.113214578932,8.5343733,8.5e-06,0,17.4196010552,8.88522775516,1551.70342727,195.655721197,2.94067079009,2127.0624915,19.889022117,7.3746883282,17.4196010552,8.88522775516,0.427827949441,0.427827949441,20.7682264957,0
Z19_N22,K-41,41,19,22,1,0,40<=A<100,published,4.45625463815,0.110607671516,8.5760731,3e-07,0,17.1280007666,8.55192766657,1551.70342727,195.655721197,3.05709018603,2149.84061238,18.9836281733,7.31764441535,17.1280007666,8.55192766657,0.411649867623,0.411649867623,20.7747611239,0
Z20_N21,Ca-41,41,20,21,1,1,40<=A<100,published,4.4900786927,0.108126809886,8.5467075,3.4e-06,0,16.7413587438,8.1946512438,1551.70342727,195.655721197,3.17488513279,2172.88786764,18.1415963364,7.26252012447,16.7413587438,8.1946512438,0.389734210287,0.389734210287,21.0262559137,0
Z18_N24,Ar-42,42,18,24,1,0,40<=A<100,published,4.44282829588,0.114335762806,8.5556141,0.0001375,0,17.5447425794,8.98912847942,1551.70342727,195.655721197,2.86962424728,2113.16182893,20.2849016543,7.33975852645,17.5447425794,8.98912847942,0.437206725268,0.437206725268,20.5603618607,0
Z19_N23,K-42,42,19,23,1,0,40<=A<100,published,4.4561255387,0.113315267679,8.5512571,2.5e-06,0,17.4723052882,8.92104818816,1551.70342727,195.655721197,2.91282554205,2121.61440942,19.9244149304,7.31785641652,17.4723052882,8.92104818816,0.433756560828,0.433756560828,20.5669469786,0
Z20_N22,Ca-42,42,20,22,1,1,40<=A<100,published,4.52893762561,0.107937327978,8.6165646,3.5e-06,0,16.8043367061,8.18777210615,1551.70342727,195.655721197,3.15870512199,2169.72215596,18.078069218,7.20020666256,16.8043367061,8.18777210615,0.388494862884,0.388494862884,21.0756251585,0
Z21_N21,Sc-42,42,21,21,1,0,40<=A<100,published,4.60910838088,0.102402349167,8.4449303,3.7e-06,0,15.9603741609,7.51544386086,1551.70342727,195.655721197,3.44835516428,2226.39384388,16.271536277,7.07496638645,15.9603741609,7.51544386086,0.442939686171,0.442939686171,16.9671946215,0
Z18_N25,Ar-43,43,18,25,1,0,40<=A<100,published,4.43508232919,0.117672447866,8.4882382,0.0001235,0,17.8695827886,9.38134458862,1551.70342727,195.655721197,2.71392278805,2082.69794764,21.4861347546,7.3525775726,17.8695827886,9.38134458862,0.462488304045,0.462488304045,20.2845012654,0
Z19_N24,K-43,43,19,24,1,0,40<=A<100,published,4.46116041705,0.115620894736,8.5762204,9.5e-06,0,17.7398679997,9.16364759967,1551.70342727,195.655721197,2.79465535948,2098.49373712,20.7434682559,7.30959746293,17.7398679997,9.16364759967,0.453520232977,0.453520232977,20.2055981924,0
Z20_N23,Ca-43,43,20,23,1,1,40<=A<100,published,4.51254199611,0.111716179755,8.6006653,5.3e-06,0,17.3076589971,8.70699369714,1551.70342727,195.655721197,2.95934324537,2130.71586421,19.3660421017,7.22636750956,17.3076589971,8.70699369714,0.415916707265,0.415916707265,20.9344648701,0
Z21_N22,Sc-43,43,21,22,1,0,40<=A<100,published,4.59271275138,0.105967330924,8.5308265,4.33e-05,0,16.5255606607,7.99473416071,1551.70342727,195.655721197,3.23173301439,2184.01048091,17.4241945088,7.10022346955,16.5255606607,7.99473416071,0.408307448951,0.408307448951,19.5801819958,0
Z18_N26,Ar-44,44,18,26,1,0,40<=A<100,published,4.44799227367,0.119363623634,8.4938411,3.6e-05,0,18.005415368,9.51157426799,1551.70342727,195.655721197,2.62990909013,2066.26018698,22.1081655804,7.33123729985,18.005415368,9.51157426799,0.4762335404,0.4762335404,19.972499753,0
Z19_N25,K-44,44,19,25,1,0,40<=A<100,published,4.46206411317,0.118237883944,8.5467023,9.5e-06,0,18.0075251476,9.46082284759,1551.70342727,195.655721197,2.67177354939,2074.45120795,21.6931199084,7.30811705955,18.0075251476,9.46082284759,0.475615684628,0.475615684628,19.8917385473,0
Z20_N24,Ca-44,44,20,24,1,1,40<=A<100,published,4.54158937121,0.112134815467,8.6581769,7.4e-06,0,17.4006465275,8.74246962749,1551.70342727,195.655721197,2.91850162455,2122.72496743,19.5114553654,7.18014866622,17.4006465275,8.74246962749,0.419126775348,0.419126775348,20.8587714785,0
Z21_N23,Sc-44,44,21,23,1,0,40<=A<100,published,4.57425153076,0.109749851411,8.5573805,3.99e-05,0,17.066350538,8.50897003798,1551.70342727,195.655721197,3.02496828487,2143.55577864,18.6903141537,7.12887925968,17.066350538,8.50897003798,0.401298355905,0.401298355905,21.203600545,0
Z22_N22,Ti-44,44,22,22,1,0,40<=A<100,published,4.66242645161,0.10364016248,8.5335215,1.59e-05,0,16.1690224513,7.63550095129,1551.70342727,195.655721197,3.32797906208,2202.84157079,16.667286077,6.99405925319,16.1690224513,7.63550095129,0.362086776785,0.362086776785,21.0874890795,0
Z19_N26,K-45,45,19,26,1,0,40<=A<100,published,4.46748628985,0.120485343268,8.5546747,1.16e-05,0,18.2103082236,9.65563352358,1551.70342727,195.655721197,2.56990507839,2054.52005879,22.5256409839,7.29924721656,18.2103082236,9.65563352358,0.49548972143,0.49548972143,19.4870511052,0
Z20_N25,Ca-45,45,20,25,1,1,40<=A<100,published,4.51125100166,0.117012680986,8.6305467,8.1e-06,0,17.9397530783,9.30920637828,1551.70342727,195.655721197,2.69827306519,2079.63598982,21.2458729135,7.22843549477,17.9397530783,9.30920637828,0.45621714578,0.45621714578,20.405209371,0
Z21_N24,Sc-45,45,21,24,1,0,40<=A<100,published,4.57773721577,0.111987958868,8.618941,1.47e-05,0,17.3859117665,8.76697076649,1551.70342727,195.655721197,2.90305479328,2119.70270652,19.460382741,7.12345102595,17.3859117665,8.76697076649,0.418271211955,0.418271211955,20.9600147367,0
Z22_N23,Ti-45,45,22,23,1,0,40<=A<100,published,4.63970494931,0.107560500363,8.5557321,1.86e-05,0,16.7648277882,8.20909568819,1551.70342727,195.655721197,3.10493675483,2159.2020673,17.9520623145,7.02831046855,16.7648277882,8.20909568819,0.386668041074,0.386668041074,21.23034442,0
Z18_N28,Ar-46,46,18,28,1,1,40<=A<100,published,4.43805161642,0.125629657426,8.4123835,5.06e-05,0,18.4444618987,10.0320783987,1551.70342727,195.655721197,2.37942516072,2017.25157312,24.4902416491,7.347658316,18.4444618987,10.0320783987,0.526563699833,0.526563699833,19.0519749119,0
Z19_N27,K-46,46,19,27,1,0,40<=A<100,published,4.46141861594,0.123665995269,8.5180428,1.58e-05,0,18.4632154537,9.94517265366,1551.70342727,195.655721197,2.44272839264,2029.63721262,23.7306324854,7.30917442934,18.4632154537,9.94517265366,0.520612962957,0.520612962957,19.1028141082,0
Z20_N26,Ca-46,46,20,26,1,1,40<=A<100,published,4.51241289667,0.119520589642,8.6689848,4.86e-05,0,18.1929379439,9.5239531439,1551.70342727,195.655721197,2.58555906776,2057.58285137,22.1663493402,7.22657425483,18.1929379439,9.5239531439,0.475864271802,0.475864271802,20.014011785,0
Z21_N25,Sc-46,46,21,25,1,0,40<=A<100,published,4.54985173568,0.116594345346,8.6220215,1.46e-05,0,17.9191903544,9.29716885439,1551.70342727,195.655721197,2.69461379205,2078.9200321,21.0942309199,7.16710977865,17.9191903544,9.29716885439,0.460985581195,0.460985581195,20.1680252781,0
Z22_N24,Ti-46,46,22,24,1,0,40<=A<100,published,4.65661697659,0.108757113112,8.6564623,2e-06,0,16.9913189857,8.33485668565,1551.70342727,195.655721197,3.02595796326,2143.74941488,18.3537182858,7.0027848608,16.9913189857,8.33485668565,0.394414649523,0.394414649523,21.1322188355,0
Z19_N28,K-47,47,19,28,1,1,40<=A<100,published,4.45832022926,0.126618006085,8.5148795,2.97e-05,0,18.6608930911,10.1460135911,1551.70342727,195.655721197,2.33177450618,2007.92844994,24.8770947199,7.3142540664,18.6608930911,10.1460135911,0.5449699296,0.5449699296,18.6175659243,0
Z20_N27,Ca-47,47,20,27,1,1,40<=A<100,published,4.49046599104,0.12391817648,8.6393548,4.73e-05,0,18.5732106099,9.93385580992,1551.70342727,195.655721197,2.41705932613,2024.61491289,23.8275147589,7.26189373916,18.5732106099,9.93385580992,0.511542909935,0.511542909935,19.4193988754,0
Z22_N25,Ti-47,47,22,25,1,0,40<=A<100,published,4.64267423654,0.112125557164,8.6612325,1.7e-06,0,17.4432024386,8.78196993865,1551.70342727,195.655721197,2.85542863145,2110.38437548,19.5082336094,7.0238154143,17.4432024386,8.78196993865,0.418933778551,0.418933778551,20.9626685368,0
Z19_N29,K-48,48,19,29,1,0,40<=A<100,preliminary,4.47833064322,0.127586335099,8.4342324,1.61e-05,0,18.6907373879,10.2565049879,1551.70342727,195.655721197,2.28625289978,1999.02188721,25.2590518552,7.28157196602,18.6907373879,10.2565049879,0.542122062989,0.542122062989,18.9191801776,0
Z20_N28,Ca-48,48,20,28,1,1,40<=A<100,published,4.4889167977,0.126685806531,8.6666916,4e-07,0,18.7742197118,10.1075281118,1551.70342727,195.655721197,2.31340288315,2004.33393679,24.9037438476,7.26439992894,18.7742197118,10.1075281118,0.534450908388,0.534450908388,18.9119860274,0
Z22_N26,Ti-48,48,22,26,1,0,40<=A<100,published,4.6373811593,0.114903762117,8.7230122,1.6e-06,0,17.790790114,9.06777791405,1551.70342727,195.655721197,2.72212121125,2084.30201604,20.4869456869,7.03183235236,17.790790114,9.06777791405,0.439792689853,0.439792689853,20.618300675,0
Z19_N30,K-49,49,19,30,1,0,40<=A<100,preliminary,4.50724891887,0.127753509977,8.3722753,1.64e-05,0,18.65449973,10.28222443,1551.70342727,195.655721197,2.26564323829,1994.98948903,25.3252884998,7.23485377736,18.65449973,10.28222443,0.544368725169,0.544368725169,18.8883452606,0
Z22_N27,Ti-49,49,22,27,1,0,40<=A<100,published,4.61311046367,0.119158741627,8.7111625,1.6e-06,0,18.2454499658,9.53428746579,1551.70342727,195.655721197,2.54450365489,2049.55012495,22.0323354772,7.06882853186,18.2454499658,9.53428746579,0.473022998739,0.473022998739,20.1560759016,0
Z19_N31,K-50,50,19,31,1,0,40<=A<100,preliminary,4.52441914504,0.128882188106,8.2885833,0.0001546,0,18.6750485035,10.3864652035,1551.70342727,195.655721197,2.21768631595,1985.6064428,25.7747535175,7.20739741851,18.6750485035,10.3864652035,0.555017167807,0.555017167807,18.7137728451,0
Z20_N30,Ca-50,50,20,30,1,1,40<=A<100,published,4.54016927731,0.127545534577,8.5501639,3.17e-05,0,18.7801010327,10.2299371327,1551.70342727,195.655721197,2.2565563721,1993.21159167,25.2428993774,7.18239450435,18.7801010327,10.2299371327,0.543702656787,0.543702656787,18.8153156969,0
Z22_N28,Ti-50,50,22,28,1,1,40<=A<100,published,4.60936657977,0.121887073309,8.7557227,1.7e-06,0,18.5118845855,9.75616188547,1551.70342727,195.655721197,2.43384099935,2027.89834327,23.0528177885,7.0745700742,18.5118845855,9.75616188547,0.494889737767,0.494889737767,19.7138092406,0
Z24_N26,Cr-50,50,24,26,1,0,40<=A<100,published,4.72349048903,0.113264095032,8.7010188,1.9e-06,0,17.5716138972,8.87059509717,1551.70342727,195.655721197,2.7504337319,2089.84152269,19.9064234476,6.90364190251,17.5716138972,8.87059509717,0.431976576993,0.431976576993,20.5348983478,0
Z25_N25,Mn-50,50,25,25,1,0,40<=A<100,published,4.79217139371,0.108463688166,8.5326823,2.3e-06,0,16.878966391,8.34628409105,1551.70342727,195.655721197,2.95629433608,2130.11932766,18.2548158099,6.80469962093,16.878966391,8.34628409105,0.442048336128,0.442048336128,18.8809309049,0
Z19_N32,K-51,51,19,32,1,0,40<=A<100,preliminary,4.54378406177,0.129786199504,8.221335,0.0002557,0,18.6708055023,10.4494705023,1551.70342727,195.655721197,2.17757957937,1977.75933033,26.1376025601,7.17668058669,18.6708055023,10.4494705023,0.56392241609,0.56392241609,18.5299789548,0
Z23_N28,V-51,51,23,28,1,1,40<=A<100,published,4.64783821434,0.121263070183,8.7420852,1.9e-06,0,18.4775787684,9.73549356845,1551.70342727,195.655721197,2.43860032816,2028.82953318,22.8173833366,7.0160116085,18.4775787684,9.73549356845,0.489849605271,0.489849605271,19.8744542482,0
Z25_N26,Mn-51,51,25,26,1,0,40<=A<100,published,4.78003604589,0.111477713393,8.6337602,6e-06,0,17.3232306043,8.68947040431,1551.70342727,195.655721197,2.80570156277,2100.65498999,19.2834538727,6.82197509666,17.3232306043,8.68947040431,0.466307142314,0.466307142314,18.6346500317,0
Z24_N28,Cr-52,52,24,28,1,1,40<=A<100,published,4.70593296453,0.119118036242,8.7759946,2.2e-06,0,18.2795408328,9.50354623277,1551.70342727,195.655721197,2.49601943722,2040.06391038,22.017285276,6.92939893364,18.2795408328,9.50354623277,0.473872704076,0.473872704076,20.0550615197,0
Z25_N27,Mn-52,52,25,27,1,0,40<=A<100,published,4.73872422353,0.116662271738,8.6704087,2.5e-06,0,17.9534751622,9.28306646215,1551.70342727,195.655721197,2.58420198862,2057.31733107,21.1188165438,6.88144853509,17.9534751622,9.28306646215,0.469159339734,0.469159339734,19.7865963138,0
Z24_N29,Cr-53,53,24,29,1,0,40<=A<100,published,4.71354983178,0.120821146311,8.7602103,2.2e-06,0,18.4737551036,9.71354480358,1551.70342727,195.655721197,2.42222645506,2025.62589123,22.6513777678,6.91820136203,18.4737551036,9.71354480358,0.490455429151,0.490455429151,19.8051529787,0
Z25_N28,Mn-53,53,25,28,1,1,40<=A<100,published,4.73304384796,0.119334406257,8.7341798,6.5e-06,0,18.2771343148,9.54295451479,1551.70342727,195.655721197,2.47273097118,2035.50738876,22.0973437985,6.88970732445,18.2771343148,9.54295451479,0.479057396514,0.479057396514,19.9202738215,0
Z24_N30,Cr-54,54,24,30,1,0,40<=A<100,published,4.76183302416,0.119394044072,8.7779672,2.5e-06,0,18.3695499432,9.59158274321,1551.70342727,195.655721197,2.45532655912,2032.10211596,22.1194357774,6.84805340732,18.3695499432,9.59158274321,0.479172848336,0.479172848336,20.0169579235,0
Z25_N29,Mn-54,54,25,29,1,0,40<=A<100,published,4.75524895247,0.119890666571,8.7379768,1.86e-05,0,18.3804522061,9.64247540611,1551.70342727,195.655721197,2.4383988309,2028.79010909,22.3038311678,6.85753515581,18.3804522061,9.64247540611,0.480464263346,0.480464263346,20.0690793087,0
Z26_N28,Fe-54,54,26,28,1,1,40<=A<100,published,4.76802979752,0.118929137147,8.7363846,6.4e-06,0,18.198421052,9.46203645199,1551.70342727,195.655721197,2.47134429199,2035.23607704,21.94750999,6.83915332979,18.198421052,9.46203645199,0.471114776096,0.471114776096,20.0843550916,0
Z25_N30,Mn-55,55,25,30,1,0,40<=A<100,published,4.78403812868,0.119919603323,8.7650247,4.7e-06,0,18.4225032871,9.6574785871,1551.70342727,195.655721197,2.42255558591,2025.69028757,22.3145989503,6.81626817954,18.4225032871,9.6574785871,0.479073162774,0.479073162774,20.158671655,0
Z25_N31,Mn-56,56,25,31,1,0,40<=A<100,published,4.79552797927,0.121224424239,8.7383358,5.2e-06,0,18.568559765,9.83022396497,1551.70342727,195.655721197,2.36500498361,2014.43018297,22.8028420782,6.79993673421,18.568559765,9.83022396497,0.491220819528,0.491220819528,20.0118227367,0
Z26_N30,Fe-56,56,26,30,1,0,40<=A<100,published,4.82534995104,0.118990686911,8.7903563,4.8e-06,0,18.3214934793,9.53113717932,1551.70342727,195.655721197,2.43946162696,2028.99805122,21.9702329938,6.75791128044,18.3214934793,9.53113717932,0.471503965043,0.471503965043,20.2143309197,0
Z26_N31,Fe-57,57,26,31,1,0,40<=A<100,published,4.845360365,0.119621157084,8.7702829,4.7e-06,0,18.4211764911,9.65089359114,1551.70342727,195.655721197,2.40384615281,2022.02967994,22.2036676118,6.73000239606,18.4211764911,9.65089359114,0.476529517746,0.476529517746,20.2524570499,0
Z26_N32,Fe-58,58,26,32,1,0,40<=A<100,published,4.87285854675,0.11967073839,8.7922534,5.5e-06,0,18.4559122433,9.6636588433,1551.70342727,195.655721197,2.3883006876,2018.98812073,22.2220776493,6.69202410728,18.4559122433,9.6636588433,0.476845025608,0.476845025608,20.2658271018,0
Z28_N30,Ni-58,58,28,30,1,1,40<=A<100,published,4.87440774009,0.11955667272,8.7320621,6e-06,0,18.2964617139,9.56439961389,1551.70342727,195.655721197,2.39209957979,2019.73139572,22.1797353327,6.68989723572,18.2964617139,9.56439961389,0.476105243183,0.476105243183,20.088834876,0
Z27_N32,Co-59,59,27,32,1,0,40<=A<100,published,4.88964147459,0.120484825607,8.7680379,6.7e-06,0,18.5228873067,9.75484940675,1551.70342727,195.655721197,2.34804830165,2011.11251113,22.5254474232,6.66905478361,18.5228873067,9.75484940675,0.483535396491,0.483535396491,20.1740130661,0
Z28_N32,Ni-60,60,28,32,1,1,40<=A<100,published,4.92101263969,0.120198541934,8.7807769,5.9e-06,0,18.4731303893,9.69235348928,1551.70342727,195.655721197,2.34420652305,2010.36084517,22.4185292871,6.62653995302,18.4731303893,9.69235348928,0.481099232862,0.481099232862,20.1462667725,0
Z28_N33,Ni-61,61,28,33,1,1,40<=A<100,published,4.93482628029,0.121178513037,8.7650281,5.8e-06,0,18.6042892114,9.83926111135,1551.70342727,195.655721197,2.29998838414,2001.70931331,22.7855731549,6.60799084183,18.6042892114,9.83926111135,0.489038242782,0.489038242782,20.1196148902,0
Z28_N34,Ni-62,62,28,34,1,1,40<=A<100,published,4.9572895837,0.121498303084,8.7945555,6.9e-06,0,18.6657349174,9.8711794174,1551.70342727,195.655721197,2.27752962937,1997.31512945,22.9059940778,6.57804760356,18.6657349174,9.8711794174,0.491671131721,0.491671131721,20.0767927595,0
Z29_N34,Cu-63,63,29,34,1,0,40<=A<100,published,5.01202774833,0.119456982428,8.7521404,6.8e-06,0,18.4629294494,9.71078904942,1551.70342727,195.655721197,2.33030197358,2007.64034051,22.1427623659,6.50620637069,18.4629294494,9.71078904942,0.475160377576,0.475160377576,20.4368661776,0
Z31_N32,Ga-63,63,31,32,1,0,40<=A<100,preliminary,5.07464097909,0.115089571627,8.5839267,2.07e-05,0,17.8206459025,9.23671920252,1551.70342727,195.655721197,2.47954206406,2036.84001805,20.5532576532,6.42592983436,17.8206459025,9.23671920252,0.455196296911,0.455196296911,20.2917274706,0
Z28_N36,Ni-64,64,28,36,1,1,40<=A<100,published,4.97962378766,0.123737622152,8.7774637,7.2e-06,0,18.8974211289,10.1199574289,1551.70342727,195.655721197,2.18599258638,1979.40538329,23.7581298338,6.54854427899,18.8974211289,10.1199574289,0.509961887851,0.509961887851,19.8445367586,0
Z30_N34,Zn-64,64,30,34,1,0,40<=A<100,published,5.07141349297,0.117139751753,8.7359057,1.01e-05,0,18.2084216896,9.47251598956,1551.70342727,195.655721197,2.39503094555,2020.30493421,21.2920421877,6.43001934499,18.2084216896,9.47251598956,0.456929405334,0.456929405334,20.7308084772,0
Z31_N33,Ga-64,64,31,33,1,0,40<=A<100,preliminary,5.08522713357,0.116187738294,8.6116317,2.23e-05,0,18.0064030963,9.39477139626,1551.70342727,195.655721197,2.42782734333,2026.72173707,20.947360892,6.41255267654,18.0064030963,9.39477139626,0.460063183682,0.460063183682,20.4206111888,0
Z29_N36,Cu-65,65,29,36,1,0,40<=A<100,published,5.03771853786,0.121373269005,8.7570967,9.9e-06,0,18.6978786739,9.94078197386,1551.70342727,195.655721197,2.24578797402,1991.10469298,22.8588731533,6.47302675232,18.6978786739,9.94078197386,0.49048189506,0.49048189506,20.2673780092,0
Z30_N36,Zn-66,66,30,36,1,0,40<=A<100,published,5.0982661775,0.118901629989,8.7596335,1.13e-05,0,18.4590422415,9.69940874153,1551.70342727,195.655721197,2.31233433054,2004.12486836,21.9373586709,6.39615228607,18.4590422415,9.69940874153,0.4707308942,0.4707308942,20.6049971673,0
Z31_N35,Ga-66,66,31,35,1,0,40<=A<100,preliminary,5.12602255815,0.116980584516,8.6693631,1.66e-05,0,18.2022353935,9.53287229352,1551.70342727,195.655721197,2.37596841162,2016.57524038,21.2342190655,6.36151840853,18.2022353935,9.53287229352,0.459769868709,0.459769868709,20.7340083427,0
Z30_N37,Zn-67,67,30,37,1,0,40<=A<100,published,5.10330105585,0.120346267673,8.7341534,1.13e-05,0,18.6211263128,9.88697291284,1551.70342727,195.655721197,2.2549260747,1992.89261466,22.4736685404,6.38984189044,18.6211263128,9.88697291284,0.482606935776,0.482606935776,20.4865951562,0
Z30_N38,Zn-68,68,30,38,1,0,40<=A<100,published,5.1198257848,0.120963614004,8.755682,1.15e-05,0,18.6972771925,9.94159519249,1551.70342727,195.655721197,2.22476456681,1986.99134308,22.7048285463,6.36921806266,18.6972771925,9.94159519249,0.487176143938,0.487176143938,20.4065722762,0
Z31_N37,Ga-68,68,31,37,1,0,40<=A<100,preliminary,5.14461287821,0.119223591877,8.7012195,2.1e-05,0,18.5007180671,9.79949856707,1551.70342727,195.655721197,2.27914337044,1997.63086712,22.0563234995,6.3385307385,18.5007180671,9.79949856707,0.474864996471,0.474864996471,20.6363885313,0
Z31_N38,Ga-69,69,31,38,1,0,40<=A<100,published,5.16049210993,0.119863547307,8.7245798,1.74e-05,0,18.589412159,9.86483235902,1551.70342727,195.655721197,2.2479330816,1991.52439555,22.2937420577,6.31902659118,18.589412159,9.86483235902,0.478431890259,0.478431890259,20.6190945041,0
Z30_N40,Zn-70,70,30,40,1,0,40<=A<100,published,5.14396738099,0.122776376756,8.7298086,2.74e-05,0,18.8761937444,10.1463851444,1551.70342727,195.655721197,2.14941818087,1972.2493916,23.390437497,6.33932613701,18.8761937444,10.1463851444,0.501968715256,0.501968715256,20.2131822881,0
Z31_N39,Ga-70,70,31,39,1,0,40<=A<100,preliminary,5.16371959605,0.121372829939,8.7092808,1.72e-05,0,18.7480792104,10.0387984104,1551.70342727,195.655721197,2.19100385929,1980.3858675,22.8587077702,6.31507700208,18.7480792104,10.0387984104,0.4908256555,0.4908256555,20.4528803618,0
Z32_N38,Ge-70,70,32,38,1,0,40<=A<100,published,5.21742496512,0.117663237795,8.7217028,1.17e-05,0,18.3595091946,9.63780639456,1551.70342727,195.655721197,2.3073365616,2003.14702627,21.4827715021,6.25007299275,18.3595091946,9.63780639456,0.460941196685,0.460941196685,20.9089716083,0
