q_b,eta_baryon,eta10,tnuc_mev,li7h_pred,li7h_obs,li7h_sigma,z,z_abs,status,be7_prod,destruction_scale,lambda_be7,lambda_li7,survival_factor
0.35,5.8375e-10,5.8374999999999995,0.08399999999999999,4.4188990313642857e-10,1.6e-10,3e-11,9.39633010454762,9.39633010454762,reject,6.850264741934558e-10,0.4401758344443754,0.35214066755550033,0.19807912549996895,0.6450698181507597
0.35,5.8375e-10,5.8374999999999995,0.086,4.3107625577071627e-10,1.6e-10,3e-11,9.035875192357208,9.035875192357208,reject,6.758772572577824e-10,0.45430663036522717,0.36344530429218175,0.20443798366435223,0.6378025760471802
0.35,5.8375e-10,5.8374999999999995,0.088,4.2067312814709924e-10,1.6e-10,3e-11,8.689104271569976,8.689104271569976,reject,6.670564132303637e-10,0.46855055595014883,0.3748404447601191,0.210847750177567,0.6306410069725579
0.35,5.8375e-10,5.8374999999999995,0.09,4.106583838341488e-10,1.6e-10,3e-11,8.355279461138293,8.355279461138293,reject,6.585450869293603e-10,0.4829059147036916,0.3863247317629533,0.21730766161666124,0.6235843102997723
0.35,5.925e-10,5.925,0.05,7.444096789265323e-10,1.6e-10,3e-11,19.480322630884412,19.480322630884412,reject,9.492452643465938e-10,0.22013210329606936,0.1761056826368555,0.09905944648323121,0.7842121597930134
0.35,5.925e-10,5.925,0.052000000000000005,7.19515142204492e-10,1.6e-10,3e-11,18.650504740149735,18.650504740149735,reject,9.282075624177148e-10,0.23203672359007635,0.1856293788720611,0.10441652561553436,0.7751662142574677
0.35,5.925e-10,5.925,0.054,6.960289299411609e-10,1.6e-10,3e-11,17.8676309980387,17.8676309980387,reject,9.084042351878829e-10,0.2440994000231286,0.1952795200185029,0.10984473001040787,0.7662105734207668
0.35,5.925e-10,5.925,0.056,6.738292777390842e-10,1.6e-10,3e-11,17.12764259130281,17.12764259130281,reject,8.897210276540642e-10,0.2563162593817434,0.20505300750539474,0.11534231672178454,0.7573489406176858
0.35,5.925e-10,5.925,0.058,6.52808981069876e-10,1.6e-10,3e-11,16.426966035662534,16.426966035662534,reject,8.720578633554359e-10,0.26868365925510046,0.2149469274040804,0.12090764666479521,0.7485844787386571
0.35,5.925e-10,5.925,0.06,6.328731912943964e-10,1.6e-10,3e-11,15.762439709813213,15.762439709813213,reject,8.553266677600806e-10,0.2811981667426383,0.22495853339411065,0.12653917503418724,0.7399198635437818
0.35,5.925e-10,5.925,0.062,6.13937608925138e-10,1.6e-10,3e-11,15.131253630837934,15.131253630837934,reject,8.394495856707867e-10,0.29385653977506626,0.23508523182005303,0.1322354428987798,0.7313573315240286
0.35,5.925e-10,5.925,0.064,5.959269920930321e-10,1.6e-10,3e-11,14.530899736434405,14.530899736434405,reject,8.243575111653938e-10,0.30665571065349634,0.24532456852279708,0.13799506979407336,0.7228987229710208
0.35,5.925e-10,5.925,0.066,5.787739171191682e-10,1.6e-10,3e-11,13.95913057063894,13.95913057063894,reject,8.099888674110023e-10,0.31959277148175624,0.255674217185405,0.14381674716679033,0.7145455208157674
0.35,5.925e-10,5.925,0.068,5.624177422267352e-10,1.6e-10,3e-11,13.413924740891176,13.413924740891176,reject,7.962885877379765e-10,0.33266496122301575,0.2661319689784126,0.14969923255035708,0.7062988857147884
0.35,5.925e-10,5.925,0.07,5.46803736081327e-10,1.6e-10,3e-11,12.893457869377569,12.893457869377569,reject,7.832072599439965e-10,0.34586965415687476,0.2766957233254998,0.15564134437059365,0.6981596877950625
0.35,5.925e-10,5.925,0.072,5.318823409496821e-10,1.6e-10,3e-11,12.396078031656073,12.396078031656073,reject,7.7070040384678e-10,0.35920434954946673,0.28736347963957337,0.16164195729726002,0.6901285354139034
0.35,5.925e-10,5.925,0.074,5.176085464815758e-10,1.6e-10,3e-11,11.920284882719194,11.920284882719194,reject,7.587278582765874e-10,0.3726666623787583,0.2981333299030066,0.16769999807044123,0.6822058012438055
0.35,5.925e-10,5.925,0.076,5.039413549248603e-10,1.6e-10,3e-11,11.464711830828678,11.464711830828678,reject,7.472532584715453e-10,0.38625431498149426,0.3090034519851954,0.17381444174167243,0.6743916459536589
0.35,5.925e-10,5.925,0.078,4.908433223272939e-10,1.6e-10,3e-11,11.028110744243131,11.028110744243131,reject,7.362435885559007e-10,0.39996512950822904,0.31997210360658324,0.17998430827870307,0.6666860397250517
0.35,5.925e-10,5.925,0.08,4.782801632161371e-10,1.6e-10,3e-11,10.609338773871237,10.609338773871237,reject,7.256687966974021e-10,0.413797021089447,0.33103761687155764,0.18620865949025114,0.659088781814572
0.35,5.925e-10,5.925,0.08199999999999999,4.66220408566702e-10,1.6e-10,3e-11,10.207346952223402,10.207346952223402,reject,7.155014628431017e-10,0.4277479916295601,0.3421983933036481,0.19248659623330205,0.6515995183491845
0.35,5.925e-10,5.925,0.08399999999999999,4.5463510871543884e-10,1.6e-10,3e-11,9.821170290514628,9.821170290514628,reject,7.057165107634447e-10,0.44181612415711696,0.35345289932569357,0.19881725587070265,0.6442177585212144
0.35,5.925e-10,5.925,0.086,4.434975743481537e-10,1.6e-10,3e-11,9.449919144938457,9.449919144938457,reject,6.962909575982719e-10,0.45599957766924937,0.3647996621353995,0.20519980995116222,0.6369428893316629
0.35,5.925e-10,5.925,0.088,4.3278314988029683e-10,1.6e-10,3e-11,9.092771662676562,9.092771662676562,reject,6.872036952755307e-10,0.4702965824165824,0.37623726593326595,0.2116334620874621,0.6297741890150557
0.35,5.925e-10,5.925,0.09,4.2246901450562527e-10,1.6e-10,3e-11,8.748967150187509,8.748967150187509,reject,6.784352991253157e-10,0.48470543558177515,0.38776434846542013,0.21811744601179883,0.6227108392654401
0.35,6.0125e-10,6.012499999999999,0.05,7.659519404673883e-10,1.6e-10,3e-11,20.19839801557961,20.19839801557961,reject,9.774890669430303e-10,0.22094036484488666,0.17675229187590935,0.099423164180199,0.7835913120366688
0.35,6.0125e-10,6.012499999999999,0.052000000000000005,7.403124184302289e-10,1.6e-10,3e-11,19.34374728100763,19.34374728100763,reject,9.558254101396006e-10,0.23288869546870397,0.1863109563749632,0.10479991296091679,0.7745268231800874
0.35,6.0125e-10,6.012499999999999,0.054,7.161238187480018e-10,1.6e-10,3e-11,18.537460624933395,18.537460624933395,reject,9.354328555666995e-10,0.244995662568091,0.19599653005447282,0.11024804815564095,0.7655534167806871
0.35,6.0125e-10,6.012499999999999,0.056,6.932607080423675e-10,1.6e-10,3e-11,17.775356934745584,17.775356934745584,reject,9.161937486828675e-10,0.257257378708243,0.2058059029665944,0.11576582041870935,0.7566747852613145
0.35,6.0125e-10,6.012499999999999,0.058,6.71612648715901e-10,1.6e-10,3e-11,17.053754957196702,17.053754957196702,reject,8.980050353565891e-10,0.2696701881044584,0.21573615048356676,0.1213515846470063,0.7478940788446805
0.35,6.0125e-10,6.012499999999999,0.06,6.5108192923914e-10,1.6e-10,3e-11,16.36939764130467,16.36939764130467,reject,8.80776020490128e-10,0.2822306452515558,0.22578451620124462,0.12700379036320011,0.7392139591593679
0.35,6.0125e-10,6.012499999999999,0.062,6.315817035102579e-10,1.6e-10,3e-11,15.719390117008597,15.719390117008597,reject,8.644265323860975e-10,0.29493549617630155,0.23594839694104125,0.1327209732793357,0.7306366473584373
0.35,6.0125e-10,6.012499999999999,0.064,6.130344548072175e-10,1.6e-10,3e-11,15.101148493573918,15.101148493573918,reject,8.488854089477144e-10,0.30778166191610296,0.24622532953288237,0.13850174786224634,0.7221639674159793
0.35,6.0125e-10,6.012499999999999,0.066,5.953707193543597e-10,1.6e-10,3e-11,14.51235731181199,14.51235731181199,reject,8.34089241187652e-10,0.32076622389783216,0.25661297911826575,0.14434480075402448,0.7137973851654252
0.35,6.0125e-10,6.012499999999999,0.068,5.785280190809829e-10,1.6e-10,3e-11,13.9509339693661,13.9509339693661,reject,8.199813239849649e-10,0.33388641094692867,0.26710912875754295,0.1502488849261179,0.7055380435610882
0.35,6.0125e-10,6.012499999999999,0.07,5.624499641194413e-10,1.6e-10,3e-11,13.414998803981378,13.414998803981378,reject,8.065107749287996e-10,0.34713958770210485,0.2777116701616839,0.15621281446594718,0.6973867945770416
0.35,6.0125e-10,6.012499999999999,0.072,5.47085493933412e-10,1.6e-10,3e-11,12.902849797780402,12.902849797780402,reject,7.936317903754512e-10,0.3605232442475212,0.28841859539801695,0.16223545991138455,0.6893442281017963
0.35,6.0125e-10,6.012499999999999,0.074,5.323882323666282e-10,1.6e-10,3e-11,12.412941078887608,12.412941078887608,reject,7.813030142014702e-10,0.37403498680403174,0.29922798944322543,0.1683157440618143,0.681410698140919
0.35,6.0125e-10,6.012499999999999,0.076,5.183159368507095e-10,1.6e-10,3e-11,11.943864561690319,11.943864561690319,reject,7.694869996494294e-10,0.3876725293454592,0.3101380234763674,0.17445263820545664,0.6735863466008511
0.35,6.0125e-10,6.012499999999999,0.078,5.048300258657976e-10,1.6e-10,3e-11,11.494334195526585,11.494334195526585,reject,7.581497484906343e-10,0.4014336860259235,0.3211469488207388,0.1806451587116656,0.6658711248943109
0.35,6.0125e-10,6.012499999999999,0.08,4.918951717724896e-10,1.6e-10,3e-11,11.06317239241632,11.06317239241632,reject,7.472603147319145e-10,0.4153163643208697,0.3322530914566958,0.18689236394439138,0.6582648135796704
0.35,6.0125e-10,6.012499999999999,0.08199999999999999,4.794789485228311e-10,1.6e-10,3e-11,10.64929828409437,10.64929828409437,reject,7.367904624652515e-10,0.42931855879827974,0.34345484703862383,0.1931933514592259,0.6507670402227067
0.35,6.0125e-10,6.012499999999999,0.08399999999999999,4.675515256574338e-10,1.6e-10,3e-11,10.251717521914461,10.251717521914461,reject,7.26714369344039e-10,0.443438345448136,0.3547506763585088,0.1995472554516612,0.643377295648446
0.35,6.0125e-10,6.012499999999999,0.086,4.560854015146991e-10,1.6e-10,3e-11,9.869513383823305,9.869513383823305,reject,7.170083686770896e-10,0.45767387650793934,0.3661391012063515,0.2059532444285727,0.6360949487328799
0.35,6.0125e-10,6.012499999999999,0.088,4.450551697997866e-10,1.6e-10,3e-11,9.501838993326222,9.501838993326222,reject,7.076507243436863e-10,0.47202337573030567,0.37761870058424457,0.21241051907863756,0.6289192598687084
0.35,6.0125e-10,6.012499999999999,0.09,4.3443731464889154e-10,1.6e-10,3e-11,9.147910488296386,9.147910488296386,reject,6.986214337131342e-10,0.4864851340456406,0.3891881072365125,0.21891831032053827,0.6218493932255718
0.35,6.1e-10,6.1,0.05,7.877910706011783e-10,1.6e-10,3e-11,20.926369020039278,20.926369020039278,reject,1.006146914813132e-09,0.22173985195879126,0.177391881567033,0.09978293338145607,0.7829781704866549
0.35,6.1e-10,6.1,0.052000000000000005,7.613955496177172e-10,1.6e-10,3e-11,20.046518320590575,20.046518320590575,reject,9.838481268333256e-10,0.23373141839591557,0.18698513471673248,0.10517913827816201,0.7738954101263495
0.35,6.1e-10,6.1,0.054,7.364941950938975e-10,1.6e-10,3e-11,19.216473169796583,19.216473169796583,reject,9.628577070296034e-10,0.24588219534503838,0.1967057562760307,0.11064698790526728,0.7649045022093319
0.35,6.1e-10,6.1,0.056,7.129578492957193e-10,1.6e-10,3e-11,18.431928309857312,18.431928309857312,reject,9.43054551485915e-10,0.2581882813044187,0.20655062504353494,0.1161847265869884,0.7560091281807124
0.35,6.1e-10,6.1,0.058,6.906727926727676e-10,1.6e-10,3e-11,17.689093089092253,17.689093089092253,reject,9.24332584748335e-10,0.27064600726065974,0.2165168058085278,0.12179070326729688,0.7472124255587232
0.35,6.1e-10,6.1,0.06,6.695384074424536e-10,1.6e-10,3e-11,16.984613581415122,16.984613581415122,reject,9.065984527366369e-10,0.28325191524079474,0.2266015321926358,0.12746336185835763,0.7385170418297105
0.35,6.1e-10,6.1,0.062,6.494652622511111e-10,1.6e-10,3e-11,16.315508741703706,16.315508741703706,reject,8.897696332940937e-10,0.2960027394968761,0.2368021915975009,0.13320123277359425,0.7299251828213885
0.35,6.1e-10,6.1,0.064,6.303735309536196e-10,1.6e-10,3e-11,15.679117698453988,15.679117698453988,reject,8.737728780064249e-10,0.3088953899248841,0.24711631193990727,0.13900292546619783,0.7214386562236421
0.35,6.1e-10,6.1,0.066,6.121916786273816e-10,1.6e-10,3e-11,15.073055954246056,15.073055954246056,reject,8.585429188730693e-10,0.3219269373906437,0.257541549912515,0.14486712182578967,0.7130589108241083
0.35,6.1e-10,6.1,0.068,5.948553629190733e-10,1.6e-10,3e-11,14.495178763969111,14.495178763969111,reject,8.440213883025897e-10,0.3350946006919186,0.26807568055353487,0.15079257031136337,0.7047870719430299
0.35,6.1e-10,6.1,0.07,5.783065101143324e-10,1.6e-10,3e-11,13.943550337144414,13.943550337144414,reject,8.30155912122804e-10,0.34839573493119463,0.27871658794495574,0.1567780807190376,0.696623973484133
0.35,6.1e-10,6.1,0.072,5.624925339084131e-10,1.6e-10,3e-11,13.416417796947105,13.416417796947105,reject,8.168993438270557e-10,0.36182782111033807,0.2894622568882705,0.16282251949965212,0.6885701869623454
0.35,6.1e-10,6.1,0.074,5.473656714431962e-10,1.6e-10,3e-11,12.91218904810654,12.91218904810654,reject,8.042091148205399e-10,0.3753884567881573,0.30031076543052587,0.1689248055546708,0.6806260478225759
0.35,6.1e-10,6.1,0.076,5.328824162694267e-10,1.6e-10,3e-11,12.429413875647557,12.429413875647557,reject,7.920466804885598e-10,0.38907534766634,0.311260278133072,0.175083906449853,0.6727916793246677
0.35,6.1e-10,6.1,0.078,5.190030318612053e-10,1.6e-10,3e-11,11.966767728706845,11.966767728706845,reject,7.803770458484948e-10,0.4028862999893804,0.32230903999150434,0.1812988349952212,0.6650670142365598
0.35,6.1e-10,6.1,0.08,5.056911324232646e-10,1.6e-10,3e-11,11.523037747442155,11.523037747442155,reject,7.691683576381372e-10,0.41681921366078706,0.33345537092862965,0.1875686461473542,0.6574518145495163
0.35,6.1e-10,6.1,0.08199999999999999,4.929133201909103e-10,1.6e-10,3e-11,11.097110673030345,11.097110673030345,reject,7.583915521342182e-10,0.43087207599175537,0.3446976607934043,0.19389243419628993,0.6499456894051422
0.35,6.1e-10,6.1,0.08399999999999999,4.806388703775221e-10,1.6e-10,3e-11,10.687962345917404,10.687962345917404,reject,7.48020049935239e-10,0.4450429560101121,0.3560343648080897,0.20026933020455046,0.6425481114030756
0.35,6.1e-10,6.1,0.086,4.688394564879711e-10,1.6e-10,3e-11,10.294648549599039,10.294648549599039,reject,7.380294904942355e-10,0.459329999267109,0.36746399941368724,0.20669849967019904,0.6352584314401906
0.35,6.1e-10,6.1,0.088,4.574889099738049e-10,1.6e-10,3e-11,9.91629699912683,9.91629699912683,reject,7.283975004348306e-10,0.473731423087895,0.378985138470316,0.21317914038955277,0.6280758922164043
0.35,6.1e-10,6.1,0.09,4.465630092229506e-10,1.6e-10,3e-11,9.552100307431688,9.552100307431688,reject,7.191034906928161e-10,0.48824551221849594,0.39059640977479676,0.21971048049832317,0.6209996405283918
0.35,6.1875e-10,6.1875,0.05,8.099267616596804e-10,1.6e-10,3e-11,21.664225388656014,21.664225388656014,reject,1.0352188079568986e-09,0.22253078373215446,0.17802462698572358,0.10013885267946951,0.7823725336464344
0.35,6.1875e-10,6.1875,0.052000000000000005,7.82764227934318e-10,1.6e-10,3e-11,20.7588075978106,20.7588075978106,reject,1.01227571249889e-09,0.23456512331458276,0.1876520986516662,0.10555430549156225,0.7732717660507699
0.35,6.1875e-10,6.1875,0.054,7.571397513290497e-10,1.6e-10,3e-11,19.90465837763499,19.90465837763499,reject,9.90678789576595e-10,0.24675924130265378,0.19740739304212304,0.1110416585861942,0.764263613287454
0.35,6.1875e-10,6.1875,0.056,7.329203943487632e-10,1.6e-10,3e-11,19.097346478292106,19.097346478292106,reject,9.70303436063207e-10,0.25910922227822103,0.20728737782257683,0.11659915002519947,0.7553517457615389
0.35,6.1875e-10,6.1875,0.058,7.099891065776565e-10,1.6e-10,3e-11,18.33297021925522,18.33297021925522,reject,9.51040511530674e-10,0.27161138414075314,0.21728910731260254,0.12222512286333892,0.7465392882527667
0.35,6.1875e-10,6.1875,0.06,6.882423205908386e-10,1.6e-10,3e-11,17.60807735302795,17.60807735302795,reject,9.327939644996072e-10,0.28426225658291654,0.22740980526633325,0.12791801546231243,0.7378288740965887
0.35,6.1875e-10,6.1875,0.062,6.675879811208545e-10,1.6e-10,3e-11,16.919599370695153,16.919599370695153,reject,9.154788883947752e-10,0.29705856220805094,0.23764684976644077,0.13367635299362293,0.7292226938093798
0.35,6.1875e-10,6.1875,0.064,6.479439180067633e-10,1.6e-10,3e-11,16.26479726689211,16.26479726689211,reject,8.990199183415257e-10,0.3099971998899345,0.2479977599119476,0.13949873995047055,0.7207225388310229
0.35,6.1875e-10,6.1875,0.066,6.29236494107908e-10,1.6e-10,3e-11,15.641216470263602,15.641216470263602,reject,8.833499004672544e-10,0.3230752300463594,0.25846018403708754,0.14538385352086175,0.7123298409555135
0.35,6.1875e-10,6.1875,0.068,6.11399474780252e-10,1.6e-10,3e-11,15.046649159341737,15.046649159341737,reject,8.684087806908513e-10,0.33628986155471985,0.2690318892437759,0.15133043769962393,0.704045707937063
0.35,6.1875e-10,6.1875,0.07,5.943730771313484e-10,1.6e-10,3e-11,14.47910257104495,14.47910257104495,reject,8.541426715260098e-10,0.34963844008332273,0.2797107520666582,0.15733729803749524,0.6958709556910938
0.35,6.1875e-10,6.1875,0.072,5.781031661061414e-10,1.6e-10,3e-11,13.936772203538048,13.936772203538048,reject,8.405030642015938e-10,0.36311843764893004,0.29049475011914405,0.16340329694201852,0.6878061374532763
0.35,6.1875e-10,6.1875,0.074,5.625405712335939e-10,1.6e-10,3e-11,13.4180190411198,13.4180190411198,reject,8.274461601337964e-10,0.37672744324099716,0.30138195459279776,0.16952734945844872,0.6798515702128973
0.35,6.1875e-10,6.1875,0.076,5.47640503104863e-10,1.6e-10,3e-11,12.921350103495435,12.921350103495435,reject,8.14932300988937e-10,0.3904631543775975,0.312370523502078,0.1757084194699189,0.6720073586975139
0.35,6.1875e-10,6.1875,0.078,5.333620527366107e-10,1.6e-10,3e-11,12.445401757887023,12.445401757887023,reject,8.029254806294824e-10,0.4043233694782406,0.3234586955825925,0.18194551626520827,0.6642734171525634
0.35,6.1875e-10,6.1875,0.08,5.196677601765527e-10,1.6e-10,3e-11,11.988925339218424,11.988925339218424,reject,7.913929254160701e-10,0.418305980955526,0.33464478476442083,0.1882376914299867,0.6566494891312561
0.35,6.1875e-10,6.1875,0.08199999999999999,5.065232412387807e-10,1.6e-10,3e-11,11.550774707959357,11.550774707959357,reject,7.803047318500018e-10,0.43240896894151787,0.3459271751532143,0.19458403602368304,0.6491351654857705
0.35,6.1875e-10,6.1875,0.08399999999999999,4.938968632679286e-10,1.6e-10,3e-11,11.129895442264287,11.129895442264287,reject,7.696335525370447e-10,0.44663039557638956,0.35730431646111166,0.2009836780093753,0.6417299007298098
0.35,6.1875e-10,6.1875,0.086,4.817594624399094e-10,1.6e-10,3e-11,10.725315414663648,10.725315414663648,reject,7.593543230497097e-10,0.4609683997966934,0.36877471983735477,0.20743577990851203,0.6344330279243987
0.35,6.1875e-10,6.1875,0.088,4.700840964007941e-10,1.6e-10,3e-11,10.336136546693139,10.336136546693139,reject,7.494440235489636e-10,0.47542119256889215,0.38033695405511375,0.21393953665600146,0.6272437722229457
0.35,6.1875e-10,6.1875,0.09,4.5884582709169496e-10,1.6e-10,3e-11,9.961527569723167,9.961527569723167,reject,7.398814700643615e-10,0.489987052520811,0.3919896420166488,0.22049417363436494,0.6201612631977125
0.35,6.275000000000001e-10,6.275,0.05,8.323587098715301e-10,1.6e-10,3e-11,22.41195699571767,22.41195699571767,reject,1.0647047463743304e-09,0.22331337078328786,0.1786506966266303,0.10049101685247953,0.7817742080196272
0.35,6.275000000000001e-10,6.275,0.052000000000000005,8.044181494703582e-10,1.6e-10,3e-11,21.480604982345277,21.480604982345277,reject,1.0411081671362933e-09,0.23539003223313693,0.18831202578650955,0.10592551450491162,0.7726556902180659
0.35,6.275000000000001e-10,6.275,0.054,7.780601837479543e-10,1.6e-10,3e-11,20.602006124931812,20.602006124931812,reject,1.0188961032076737e-09,0.24762703399071348,0.1981016271925708,0.11143216529582106,0.7636305422098256
