Z,N,A,symbol,parity,is_magic_any,A13,I_asym,radius_rms_obs_fm,sigma_radius_rms_obs_fm,weight,radius_source_merge,n_iaea_measurements,J_from_obs_radius_MeV,J_stored_MeV,J_rel_diff,B_obs_MeV,C_required,radius_pred_a13_fm,radius_pred_a13_i_fm,resid_radius_a13_fm,resid_radius_a13_i_fm,A_band,neutron_skin_proxy_fm,B_pred_from_radius_a13_MeV,B_pred_from_radius_a13_i_MeV,resid_B_from_radius_a13_MeV,resid_B_from_radius_a13_i_MeV
47,50,97,Ag,oe,True,4.594700892207039,0.030927835051546393,4.4202,0.0226,1957.86670843449,preliminary,1,0.4164970333010985,0.4374642080951015,-0.047928892023653046,817.0515737000001,933.849625387386,4.377504483191488,4.556769754108317,0.04269551680851258,-0.13656975410831684,A_41_100,0.053993927029445776,808.8173306752525,686.6887490971551,-8.23424302474757,-130.36282460284497
37,61,98,Rb,oo,False,4.610436292058446,0.24489795918367346,4.4336,0.041400000000000006,583.4441877290017,main,1,0.41143186798699244,0.41143186798699244,0.0,816.4114812000001,992.1587809841352,4.39249605391836,4.1990103422467255,0.04110394608164025,0.23458965775327467,A_41_100,0.42754374872295836,847.6362710005918,1011.438294183211,31.22478980059168,195.0268129832109
38,60,98,Sr,ee,False,4.610436292058446,0.22448979591836735,4.4377,0.0214,2183.5968206830294,main,1,0.40989442055927067,0.40989442055927067,0.0,827.6823729999999,1009.6287378963202,4.39249605391836,4.234638987973638,0.04520394608164047,0.20306101202636206,A_41_100,0.3919151029960452,862.5614719012956,996.301548443036,34.87909890129572,168.61917544303617
39,59,98,Y,oo,False,4.610436292058446,0.20408163265306123,4.3711,0.0129,6009.254251547383,main,1,0.4355954194970185,0.4355954194970185,0.0,832.7663875999999,955.8943348871692,4.39249605391836,4.270267633700552,-0.021396053918359748,0.10083236629944814,A_41_100,0.356286457269132,816.6542745211133,913.0822046613922,-16.112113078886637,80.3158170613923
40,58,98,Zr,ee,False,4.610436292058446,0.1836734693877551,4.4012,0.0164,3718.0249851278995,main,1,0.4237860598828582,0.4237860598828582,0.0,840.9770431999999,992.2188608946464,4.39249605391836,4.305896279427465,0.008703946081640268,0.09530372057253533,A_41_100,0.3206578115422188,847.6875993890351,917.4414521069175,6.710556189035174,76.46440890691758
42,56,98,Mo,ee,False,4.610436292058446,0.14285714285714285,4.4091,0.0018,308641.97530864197,main,1,0.42073999281969104,0.42073999281969104,0.0,846.2465717999999,1005.6645270736843,4.39249605391836,4.377153570881291,0.01660394608163962,0.03194642911870815,A_41_100,0.24940052008839236,859.1747066540776,871.2961416606958,12.928134854077712,25.049569860695897
44,54,98,Ru,ee,False,4.610436292058446,0.10204081632653061,4.4229,0.0055,33057.85123966943,main,1,0.415471448398641,0.415471448398641,0.0,844.7907720000001,1016.6652549243663,4.39249605391836,4.448410862335118,0.03040394608164032,-0.02551086233511768,A_41_100,0.178143228634566,868.5730167959232,825.339099638948,23.782244795923134,-19.451672361052033
47,51,98,Ag,oo,False,4.610436292058446,0.04081632653061224,4.4518,0.018,3086.4197530864203,preliminary,1,0.4046508209150908,0.43153144132321536,-0.062291221065375574,827.2852868000001,958.5457832032761,4.39249605391836,4.555296799515857,0.05930394608164047,-0.10349679951585689,A_41_100,0.0712572914538264,818.9195004168981,705.797259445252,-8.365786383101977,-121.48802735474806
38,61,99,Sr,eo,False,4.626065009182741,0.23232323232323232,4.4495,0.0226,1957.86670843449,main,1,0.4055015584397663,0.4055015584397663,0.0,831.8498265,1025.7048452546994,4.407385984924352,4.236646700328094,0.04211401507564716,0.21285329967190592,A_41_100,0.4055907447902139,864.4620213923196,1010.3115503562349,32.61219489231962,178.46172385623493
39,60,99,Y,oe,False,4.626065009182741,0.21212121212121213,4.4658,0.0223,2010.8990729755271,main,1,0.3995107790860481,0.3995107790860481,0.0,839.1926861999999,1050.2753994770833,4.407385984924352,4.2719154607446335,0.05841401507564736,0.1938845392553663,A_41_100,0.37032198437367353,885.1700360498278,1001.7277663827816,45.977349849827874,162.5350801827817
40,59,99,Zr,eo,False,4.626065009182741,0.1919191919191919,4.4156,0.0181,3052.4098775983634,main,1,0.41825016023418315,0.41825016023418315,0.0,845.383275,1010.6191884381587,4.407385984924352,4.307184221161174,0.008214015075648007,0.10841577883882625,A_41_100,0.33505322395713316,851.7478595688768,933.3567365630548,6.364584568876808,87.9734615630548
41,58,99,Nb,oe,False,4.626065009182741,0.1717171717171717,4.4062,0.0125,6399.999999999999,main,1,0.42185561756192225,0.42185561756192225,0.0,849.3196040999999,1006.647261222416,4.407385984924352,4.342452981577715,-0.0011859849243522902,0.06374701842228525,A_41_100,0.29978446354059285,848.4003271421468,900.224960771688,-0.9192769578530715,50.90535667168808
44,55,99,Ru,eo,False,4.626065009182741,0.1111111111111111,4.4338,0.0042,56689.34240362813,main,1,0.41135673693604435,0.41135673693604435,0.0,852.2626068000001,1035.9166755697324,4.407385984924352,4.448259262827335,0.026414015075647335,-0.01445926282733545,A_41_100,0.19397818229097186,873.068531849094,841.0840198022066,20.805925049093958,-11.178586997793445
47,52,99,Ag,oe,False,4.626065009182741,0.050505050505050504,4.463,0.0179,3121.001217190475,preliminary,1,0.400533537450934,0.42571854204976234,-0.0591588152998148,839.0026655999999,985.3959632112155,4.407385984924352,4.554065544076956,0.05561401507564767,-0.09106554407695633,A_41_100,0.08817190104135084,830.489775075474,726.3838162387707,-8.512890524525915,-112.6188493612292
38,62,100,Sr,ee,False,4.641588833612778,0.24,4.464,0.024,1736.111111111111,main,1,0.40016796638500984,0.40016796638500984,0.0,837.22012,1046.0858818400436,4.422175981625557,4.238822666125828,0.041824018374443384,0.22517733387417227,A_41_100,0.4189928737484992,869.8124939915425,1028.3414409825036,32.59237399154256,191.12132098250368
39,61,100,Y,oo,False,4.641588833612778,0.22,4.4705,0.0228,1923.6688211757462,main,1,0.3977998738352515,0.3977998738352515,0.0,843.94151,1060.7614098308106,4.422175981625557,4.273738738938204,0.048324018374443334,0.1967612610617966,A_41_100,0.3840768009361243,882.0150844517431,1010.0460636079122,38.07357445174307,166.10455360791218
40,60,100,Zr,ee,False,4.641588833612778,0.2,4.4891,0.0289,1197.3036721303624,main,1,0.39110062764739933,0.39110062764739933,0.0,852.2106599999998,1089.5030584920448,4.422175981625557,4.3086548117505785,0.06692401837444262,0.18044518824942113,A_41_100,0.3491607281237494,905.9135477972981,1004.8596186805787,53.70288779729822,152.64895868057886
42,58,100,Mo,ee,False,4.641588833612778,0.16,4.4468,0.0025,160000.0,main,1,0.4065025328216684,0.4065025328216684,0.0,860.4662599999999,1058.377489098554,4.422175981625557,4.378486957375328,0.024624018374442613,0.06831304262467164,A_41_100,0.2793285824989995,880.0328724043393,915.8502699390327,19.566612404339367,55.38400993903281
44,56,100,Ru,ee,False,4.641588833612778,0.12,4.4531,0.0031,104058.2726326743,main,1,0.40417075902312966,0.40417075902312966,0.0,861.9359299999999,1066.3016939712275,4.422175981625557,4.448319103000078,0.03092401837444303,0.00478089699992168,A_41_100,0.2094964368742496,886.6217887857325,865.7069938376075,24.68585878573265,3.771063837607585
47,53,100,Ag,oo,False,4.641588833612778,0.06,4.4719,0.028,1275.5102040816325,preliminary,1,0.3972916602071308,0.4200221741281443,-0.054117414082235235,848.49947,1010.0650897315862,4.422175981625557,4.553067321437203,0.049724018374442736,-0.08116732143720284,A_41_100,0.1047482184371248,839.8614779580435,745.2476291242878,-8.637992041956522,-103.25184087571222
39,62,101,Y,oe,False,4.657009507803835,0.22772277227722773,4.4863,0.0244,1679.6560064498788,main,1,0.3921018557978727,0.3921018557978727,0.0,849.7463805000001,1083.5786262358852,4.436867704109534,4.275730878891161,0.04943229589046627,0.21056912110883896,A_101_plus,0.39755924489337796,888.981027950199,1029.8972143345968,39.23464745019885,180.1508338345967
40,61,101,Zr,eo,False,4.657009507803835,0.2079207920792079,4.5119,0.0318,988.8849333491554,main,1,0.3830423626099105,0.3830423626099105,0.0,857.0702339,1118.7669009508988,4.436867704109534,4.310301248012324,0.07503229589046612,0.2015987519876754,A_101_plus,0.36298887577221467,917.8499146839772,1030.2998313190392,60.779680783977255,173.22959741903924
41,60,101,Nb,oe,False,4.657009507803835,0.18811881188118812,4.4861,0.0203,2426.6543716178508,main,1,0.39217347009723796,0.39217347009723796,0.0,862.0183855,1099.0268990993522,4.436867704109534,4.344871617133488,0.04923229589046674,0.14122838286651263,A_101_plus,0.3284185066510514,901.6549780980773,980.6700401824015,39.6365925980773,118.6516546824015
44,57,101,Ru,eo,False,4.657009507803835,0.12871287128712872,4.4606,0.002,250000.0,main,1,0.4014122711684148,0.4014122711684148,0.0,868.737966,1082.1019041985342,4.436867704109534,4.448582724496977,0.02373229589046666,0.012017275503023228,A_101_plus,0.22470739928756148,887.7695073064951,878.3233831256699,19.031541306495114,9.585417125669892
47,54,101,Ag,oe,False,4.657009507803835,0.06930693069306931,4.4799,0.0088,12913.223140495867,main,1,0.39440001281554526,0.39440001281554526,0.0,859.7671965000001,1089.9685199834157,4.436867704109534,4.552293831860467,0.04303229589046609,-0.07239383186046755,A_101_plus,0.12099629192407156,894.2233741672935,804.7702930847287,34.456177667293446,-54.99690341527139
39,63,102,Y,oo,False,4.672328728355259,0.23529411764705882,4.4911,0.0249,1612.8772116578766,main,1,0.39038703034498823,0.39038703034498823,0.0,853.9355544,1093.703796518765,4.451462768775571,4.2778855721750855,0.03963723122442975,0.21321442782491484,A_101_plus,0.41077732720441096,885.4088845599789,1037.4775196052938,31.4733301599789,183.54196520529376
40,62,102,Zr,ee,False,4.672328728355259,0.21568627450980393,4.5292,0.034,865.0519031141868,main,1,0.3770389481507526,0.3770389481507526,0.0,863.5619879999999,1145.189366026344,4.451462768775571,4.312117016108786,0.07773723122442977,0.21708298389121428,A_101_plus,0.3765458832707101,927.089073303713,1052.8857653791008,63.52708530371308,189.32377737910087
42,60,102,Mo,ee,False,4.672328728355259,0.17647058823529413,4.4914,0.0038,69252.07756232687,main,1,0.3902801031070155,0.3902801031070155,0.0,873.9767388,1119.6788304634044,4.451462768775571,4.380579903976188,0.03993723122442905,0.11082009602381149,A_101_plus,0.30808299540330825,906.4369964715719,967.0465040223613,32.46025767157187,93.0697652223613
44,58,102,Ru,ee,False,4.672328728355259,0.13725490196078433,4.4809,0.0018,308641.97530864197,main,1,0.39404003988043684,0.39404003988043684,0.0,877.9576050000001,1114.0461833096933,4.451462768775571,4.449042791843589,0.02943723122442954,0.0318572081564108,A_101_plus,0.23962010753590643,901.8770819413659,903.8722050667668,23.919476941365815,25.914600066766752
46,56,102,Pd,ee,False,4.672328728355259,0.09803921568627451,4.4827,0.0044,51652.89256198347,main,1,0.39339291634420964,0.39339291634420964,0.0,875.1894473999998,1112.3604557157678,4.451462768775571,4.517505679710991,0.031237231224429785,-0.03480567971099102,A_101_plus,0.17115721966850458,900.512399663257,847.8115373877878,25.322952263257207,-27.377910012212055
48,54,102,Cd,ee,False,4.672328728355259,0.058823529411764705,4.481,0.0122,6718.624025799515,main,1,0.3940040606621806,0.3940040606621806,0.0,865.3814844,1098.1885350947928,4.451462768775571,4.585968567578393,0.029537231224429306,-0.10496856757839357,A_101_plus,0.10269433180110274,889.0395086766573,786.2861590702354,23.65802427665733,-79.09532532976459
41,62,103,Nb,oe,False,4.687548147653597,0.20388349514563106,4.5097,0.0227,1940.6547769217332,main,1,0.3838126219631776,0.3838126219631776,0.0,874.298196,1138.964882822273,4.46596274990014,4.347994976735068,0.04373725009985918,0.16170502326493175,A_101_plus,0.3559405480873173,909.9222605681065,1013.4126034386528,35.62406456810652,139.11440743865285
42,61,103,Mo,eo,False,4.687548147653597,0.18446601941747573,4.5145,0.0046,47258.979206049145,main,1,0.38213404879768853,0.38213404879768853,0.0,879.4415216,1150.6976731947782,4.46596274990014,4.381894076552907,0.04853725009985954,0.13260592344709288,A_101_plus,0.32204144826947756,919.2956199223189,992.6450261232063,39.85409832231892,113.20350452320633
45,58,103,Rh,oe,False,4.687548147653597,0.1262135922330097,4.4945,0.0023,189035.91682419658,main,1,0.38917690179604353,0.38917690179604353,0.0,884.1718480999999,1135.95108550837,4.46596274990014,4.4835913760064265,0.028537250099859968,0.01090862399357384,A_101_plus,0.22034414881595832,907.5145293850646,893.0230580513876,23.342681285064714,8.85120995138766
47,56,103,Ag,oe,False,4.687548147653597,0.08737864077669903,4.5036,0.0065,23668.63905325444,main,1,0.3859564521027813,0.3859564521027813,0.0,879.378156,1139.2194005423949,4.46596274990014,4.551389575642106,0.03763725009985919,-0.047789575642106286,A_101_plus,0.15254594918027883,910.125595493301,841.829132991557,30.747439493301044,-37.54902300844299
48,55,103,Cd,eo,False,4.687548147653597,0.06796116504854369,4.4951,0.0105,9070.294784580497,main,1,0.388963739426593,0.388963739426593,0.0,874.4447340999999,1124.069733838299,4.46596274990014,4.585288675459946,0.029137250099859457,-0.09018867545994613,A_101_plus,0.11864684936243909,898.0224839907884,805.3165084541561,23.577749890788482,-69.12822564584383
42,62,104,Mo,ee,False,4.7026693754415145,0.19230769230769232,4.5249,0.0051,38446.75124951941,main,1,0.37852228150850287,0.37852228150850287,0.0,886.9022552,1171.5324282436954,4.480369181131657,4.383378146133672,0.04453081886834287,0.14152185386632787,A_101_plus,0.335731469349759,923.7089874176593,1009.2494438271556,36.80673221765926,122.34718862715556
44,60,104,Ru,ee,False,4.7026693754415145,0.15384615384615385,4.5098,0.002,250000.0,main,1,0.3837775765954546,0.3837775765954546,0.0,893.0895792,1163.551017131752,4.480369181131657,4.4505244400036235,0.029430818868343422,0.05927555999637679,A_101_plus,0.2685851754798072,917.4159467824718,942.7611887701664,24.32636758247179,49.671609570166424
46,58,104,Pd,ee,False,4.7026693754415145,0.11538461538461539,4.5078,0.0027,137174.2112482853,main,1,0.38447909232752786,0.38447909232752786,0.0,892.8242439999999,1161.082958497293,4.480369181131657,4.517670733873575,0.027430818868342755,-0.00987073387357551,A_101_plus,0.2014388816098554,915.4699759436269,884.8131673774794,22.64573194362697,-8.011076622520477
47,57,104,Ag,oo,False,4.7026693754415145,0.09615384615384616,4.5119,0.0058,29726.51605231867,main,1,0.3830423626099105,0.3830423626099105,0.0,887.76324,1158.831668057687,4.480369181131657,4.551243880808552,0.03153081886834297,-0.039343880808552,A_101_plus,0.1678657346748795,913.6949186236437,856.4355997840408,25.931678623643734,-31.32764021595915
48,56,104,Cd,ee,False,4.7026693754415145,0.07692307692307693,4.5122,0.0083,14515.894904920888,main,1,0.3829374470807641,0.3829374470807641,0.0,885.8328127999999,1156.628608083309,4.480369181131657,4.584817027743528,0.03183081886834316,-0.07261702774352763,A_101_plus,0.1342925877399036,911.9578892003918,828.999592327616,26.12507640039189,-56.833220472383914
49,55,104,In,oo,False,4.7026693754415145,0.057692307692307696,4.5184,0.0117,7305.135510263715,main,1,0.38077561504055185,0.38077561504055185,0.0,877.264752,1151.944501365421,4.480369181131657,4.618390174678503,0.03803081886834292,-0.09999017467850368,A_101_plus,0.1007194408049277,908.2646483057945,800.7150169726464,30.999896305794437,-76.54973502735368
42,63,105,Mo,eo,False,4.7176939803165325,0.2,4.5389,0.0057,30778.70113881194,main,1,0.37371413517686175,0.37371413517686175,0.0,891.9606149999998,1193.3728631616727,4.494683556918364,4.3850260173201265,0.04421644308163586,0.1538739826798734,A_101_plus,0.3491607281237494,928.7106321832764,1026.5187170553445,36.750017183276555,134.55810205534465
46,59,105,Pd,eo,False,4.7176939803165325,0.12380952380952381,4.515,0.003,111111.11111111111,main,1,0.38195962015590174,0.38195962015590174,0.0,899.9183445,1178.0281173867106,4.494683556918364,4.518039628033936,0.020316443081635605,-0.0030396280339362036,A_101_plus,0.21614711740994008,916.7689926594807,897.4240244619472,16.85064815948067,-2.4943200380528197
47,58,105,Ag,oe,False,4.7176939803165325,0.10476190476190476,4.5269,0.0045,49382.716049382725,main,1,0.377831634498776,0.377831634498776,0.0,897.7889340000002,1188.0806846559967,4.494683556918364,4.551293030712388,0.03221644308163629,-0.024393030712388075,A_101_plus,0.18289371473148774,924.5921352764407,878.0127059549429,26.803201276440518,-19.776228045057223
48,57,105,Cd,eo,False,4.7176939803165325,0.08571428571428572,4.5216,0.007,20408.16326530612,main,1,0.37966461019732384,0.37966461019732384,0.0,894.269586,1177.7099602926112,4.494683556918364,4.58454643339084,0.02691644308163621,-0.06294643339083983,A_101_plus,0.14964031205303543,916.5213953786008,844.3179912769588,22.251809378600797,-49.95159472304124
49,56,105,In,oe,False,4.7176939803165325,0.06666666666666667,4.5311,0.0103,9425.959091337543,main,1,0.3763853748091515,0.3763853748091515,0.0,888.7939725,1180.6967432656866,4.494683556918364,4.617799836069293,0.036416443081636274,-0.08669983606929232,A_101_plus,0.11638690937458311,918.8457796416802,821.1431815820325,30.05180714168023,-67.65079091796747
42,64,106,Mo,ee,False,4.732623491163368,0.20754716981132076,4.549000000000001,0.0058,29726.51605231867,main,1,0.37028337013696255,0.37028337013696283,-7.495766176418482e-16,898.8291412000001,1213.704440557964,4.508907333872969,4.3868318442766014,0.04009266612703222,0.16216815572339982,A_101_plus,0.362336604656721,932.3447587423541,1042.2874915119255,33.51561754235399,143.45835031192541
46,60,106,Pd,ee,False,4.732623491163368,0.1320754716981132,4.5318,0.0029,118906.06420927469,main,1,0.37614487032077737,0.37614487032077737,0.0,909.4793003999999,1208.9481635418736,4.508907333872969,4.518590609606318,0.02289266612703056,0.01320939039368163,A_101_plus,0.2305778393270043,928.6910768418082,920.515730622324,19.211776441808297,11.036430222324043
