T_K,alpha_obs_1e-8_per_K,alpha_pred_1e-8_per_K,sigma_fit_1e-8_per_K,residual_1e-8_per_K,z,Cv_basis_low_J_per_molK,contrib_basis_low_1e-8_per_K,Cv_basis_mid_J_per_molK,contrib_basis_mid_1e-8_per_K,Cv_basis_high_J_per_molK,contrib_basis_high_1e-8_per_K
491.0,358.4273911061541,358.42217676953055,0.5,-0.005214336623538947,-0.010428673247077894,6.6386809144359145,-216.3274636810565,8.84133305703211,240.6269943137983,7.241042221556837,334.12264613678883
492.0,358.72035180805506,358.7158869426333,0.5,-0.00446486542175088,-0.00892973084350176,6.639533151909467,-216.37183518574074,8.844589341486078,240.73408752201306,7.245492225248637,334.3536346063609
493.0,359.01196264022656,359.00820916092914,0.5,-0.0037534792974027813,-0.007506958594805563,6.640380435706109,-216.4160520552018,8.84782755142975,240.84070517167956,7.249918339850793,334.5835560444513
494.0,359.3022322519217,359.29915288585886,0.5,-0.0030793660627887803,-0.006158732125577561,6.641222803386598,-216.4601154780725,8.851047815601504,240.9468506578831,7.254320727878345,334.8124177060483
495.0,359.5911692230952,359.5887275031145,0.5,-0.0024417199806977138,-0.0048834399613954275,6.642060292162289,-216.504026631962,8.85425026163856,241.05252734677316,7.258699550545031,335.04022678830324
496.0,359.87878206505326,359.87694232330864,0.5,-0.0018397417446349047,-0.0036794834892698094,6.6428929388989895,-216.5477866835764,8.857435016087742,241.1577385758451,7.263054967774801,335.26699043103997
497.0,360.16507922109696,360.1638065826403,0.5,-0.0012726384566722527,-0.0025452769133445055,6.6437207801207325,-216.59139678883767,8.860602204416173,241.2624876542196,7.267387138213224,335.49271571725836
498.0,360.4500690671592,360.4493294435533,0.5,-0.0007396236058488927,-0.0014792472116977853,6.644543852013509,-216.63485809300195,8.863751951021783,241.366777862919,7.271696219238798,335.71740967363627
499.0,360.73375991243375,360.73351999538954,0.5,-0.00023991704420016195,-0.0004798340884003239,6.645362190428966,-216.6781717307749,8.866884379243787,241.470612455141,7.275982366974148,335.9410792710234
500.0,361.01616000000007,361.01638725503636,0.5,0.00022725503628169465,0.0004545100725633893,6.646175830888037,-216.72133882642683,8.869999611372975,241.57399465652875,7.280245736297144,336.16373142493444
501.0,361.29727750743905,361.2979401675665,0.5,0.0006626601274067998,0.0013253202548135995,6.646984808584556,-216.7643604939065,8.873097768661948,241.67692766543877,7.284486480851882,336.3853729960342
502.0,361.5771205474447,361.5781876068748,0.5,0.00106705943015628,0.00213411886031256,6.647789158388786,-216.8072378369517,8.876178971335197,241.77941465320524,7.288704753059615,336.6060107906213
503.0,361.8556971684276,361.8571383763072,0.5,0.0014412078796273865,0.002882415759254773,6.648588914850944,-216.8499719492009,8.87924333859913,241.88145876440242,7.2929007041295275,336.82565156110564
504.0,362.1330153551133,362.13480120928494,0.5,0.0017858541716726805,0.003571708343345361,6.649384112204641,-216.8925639143013,8.882290988651942,241.98306311710382,7.297074484069466,337.04430200648244
505.0,362.40908302913425,362.41118476992136,0.5,0.002101740787082825,0.00420348157416565,6.650174784370354,-216.93501480601824,8.885322038693388,242.08423080313779,7.301226241696529,337.2619687728018
506.0,362.68390804961535,362.68629765363636,0.5,0.002389604020978627,0.004779208041957254,6.650960964958737,-216.9773256883395,8.888336604934498,242.1849648883424,7.305356124647587,337.4786584536335
507.0,362.9574982137536,362.96014838776046,0.5,0.0026501740068667736,0.005300348013733547,6.651742687274014,-217.01949761558222,8.89133480260709,242.28526841281456,7.309464279389689,337.6943775905281
508.0,363.2298612573918,363.23274543213995,0.5,0.002884174748149458,0.005768349496298916,6.652519984317231,-217.06153163249525,8.894316745973324,242.3851443911605,7.3135508512304,337.90913267347463
509.0,363.5010048555864,363.5040971797289,0.5,0.003092324142476576,0.006184648284953152,6.653292888789551,-217.10342877436298,8.89728254833501,242.48459581273994,7.317615984328002,338.12293014135196
510.0,363.77093662316906,363.77421195718085,0.5,0.003275334011773045,0.00655066802354609,6.654061433095456,-217.1451900671065,8.900232322042894,242.5836256419091,7.321659821701645,338.33577638237824
511.0,364.0396641153031,364.04309802543577,0.5,0.0034339101326896376,0.006867820265379275,6.654825649345864,-217.18681652738118,8.903166178505854,242.68223681826194,7.325682505241378,338.547677734555
512.0,364.30719482803346,364.31076358029503,0.5,0.0035687522615481014,0.007137504523096203,6.6555855693613895,-217.22830916268003,8.906084228199948,242.78043225686721,7.329684175718096,338.7586404861079
513.0,364.5735361988317,364.577216753,0.5,0.003680554168349534,0.007361108336699068,6.656341224675318,-217.26966897142685,8.908986580677416,242.87821484850457,7.333664972793394,338.96867087592227
514.0,364.83869560713475,364.842465610798,0.5,0.0037700036632865113,0.007540007326573023,6.6570926465367295,-217.3108969430752,8.911873344575522,242.9755874598964,7.337625035029335,339.1777750939769
515.0,365.1026803748787,365.10651815750896,0.5,0.0038377826302855946,0.007675565260571189,6.657839865913503,-217.35199405820254,8.91474462762543,243.07255293394013,7.341564499898127,339.38595928177125
516.0,365.3654977670264,365.369382334079,0.5,0.003884567052587725,0.00776913410517545,6.658582913495329,-217.39296128860548,8.917600536660787,243.16911408993371,7.3454835037917015,339.59322953275074
517.0,365.6271549920904,365.63106601913796,0.5,0.0039110270475189255,0.007822054095037851,6.659321819696618,-217.43379959739124,8.9204411776264,243.26527372380264,7.349382182031209,339.79959189272654
518.0,365.8876592026501,365.89157702954714,0.5,0.003917826897025837,0.007835653794051675,6.660056614659434,-217.47450993907015,8.923266655586747,243.36103460832356,7.353260668876447,340.00505236029363
519.0,366.14701749586345,366.15092312094004,0.5,0.0039056250765595476,0.007811250153119095,6.660787328256375,-217.5150932596465,8.926077074734357,243.4563994933436,7.357119097535161,340.20961688724293
520.0,366.4052369139736,366.4091119882631,0.5,0.003875074289422771,0.007750148578845542,6.661513990093402,-217.55555049670744,8.928872538398185,243.55137110600003,7.360957600172302,340.4132913789704
521.0,366.6623244448105,366.6661512663057,0.5,0.0038268214951878068,0.0076536429903756135,6.6622366295126785,-217.59588257951256,8.931653149051822,243.64595215093576,7.364776307919149,340.61608169488255
522.0,366.91828702228696,366.92204853023196,0.5,0.003761507944975462,0.007523015889950924,6.662955275595321,-217.63609042908084,8.93441900832169,243.74014531051395,7.3685753508824146,340.81799364879885
523.0,367.1731315268902,367.176811296102,0.5,0.0036797692118211815,0.007359538423642363,6.663669957164114,-217.67617495827554,8.93717021699508,243.83395324502868,7.372354858153202,341.0190330093489
524.0,367.42686478616747,367.430447021389,0.5,0.003582235221549399,0.007164470443098798,6.664380702786301,-217.7161370718929,8.93990687502814,243.92737859291495,7.376114957815911,341.21920550036697
525.0,367.6794935752079,367.68296310549664,0.5,0.0034695302887300856,0.006939060577460171,6.665087540776158,-217.75597766674272,8.94262908155381,244.02042397095622,7.3798557769570605,341.4185168012832
526.0,367.93102461711817,367.934366890264,0.5,0.003342273145859036,0.006684546291718072,6.665790499197712,-217.79569763173416,8.945336934889596,244.11309197448847,7.383577441674013,341.61697254750965
527.0,368.18146458349435,368.18466566047186,0.5,0.0032010769775356455,0.006402153955071291,6.666489605867322,-217.83529784795718,8.948030532545324,244.2053851776037,7.387280077083649,341.8145783308253
528.0,368.4308200948883,368.43386664434166,0.5,0.0030465494533277906,0.006093098906655581,6.667184888356268,-217.87477918876402,8.950709971230816,244.29730613335084,7.390963807330926,342.0113396997549
529.0,368.6790977212695,368.6819770140307,0.5,0.0028792927611449273,0.005758585522289855,6.667876373993293,-217.91414251984926,8.953375346863432,244.3888573739339,7.394628755597386,342.207262159946
530.0,368.92630398248224,368.9290038861211,0.5,0.002699903638874769,0.005399807277749538,6.668564089867136,-217.95338869932988,8.956026754575571,244.48004141090888,7.398275044109555,342.40235117454205
531.0,369.172445348698,369.1749543221067,0.5,0.0025089734087304755,0.005017946817460951,6.669248062828987,-217.99251857782224,8.958664288722085,244.5708607353775,7.401902794147303,342.5966121645515
532.0,369.41752824086336,369.4198353288741,0.5,0.002307088010750804,0.004614176021501608,6.66992831949501,-218.03153299852212,8.961288042887636,244.66131781818103,7.405512126052097,342.7900505092153
533.0,369.66155903114344,369.66365385917794,0.5,0.002094828034521494,0.004189656069042988,6.670604886248705,-218.07043279727858,8.963898109893934,244.75141511008934,7.40910315923517,342.98267154636716
534.0,369.9045440433604,369.90641681211605,0.5,0.0018727687556400361,0.0037455375112800723,6.671277789243329,-218.10921880267077,8.966494581806934,244.84115504199045,7.4126760121856625,343.1744805727963
535.0,370.1464895534279,370.148131033593,0.5,0.0016414801651500656,0.003282960330300131,6.671947054404324,-218.14789183608391,8.969077549943925,244.93054002507594,7.4162308024786245,343.365482844601
536.0,370.38740178978134,370.38880331678786,0.5,0.001401527006556703,0.002803054013113406,6.6726127074315755,-218.18645271178116,8.971647104880594,245.01957245102648,7.4197676467829945,343.5556835775427
537.0,370.62728693380285,370.62844040261047,0.5,0.0011534688076326413,0.0023069376152652825,6.673274773801795,-218.22490223697812,8.974203336457967,245.1082546921937,7.423286660869473,343.7450879473949
538.0,370.86615112024293,370.8670489801574,0.5,0.0008978599144688704,0.0017957198289377408,6.67393327877077,-218.2632412119141,8.976746333789288,245.19658910178117,7.426787959618335,343.93370109029036
539.0,371.1040004376374,371.10463568716335,0.5,0.0006352495259489177,0.0012704990518978354,6.674588247375643,-218.30147042992357,8.979276185266878,245.28457801402362,7.4302716570271805,344.12152810306327
540.0,371.34084092872024,371.34120711044534,0.5,0.0003661817250890677,0.0007323634501781354,6.675239704437159,-218.33959067750752,8.981792978568812,245.37222374436288,7.433737866218581,344.30857404359
541.0,371.5766785908319,371.5767697863477,0.5,9.119551579959148e-05,0.00018239103159918297,6.675887674561852,-218.37760273440207,8.984296800665662,245.459528589624,7.4371866994477,344.4948439311258
542.0,371.81151937632393,371.8113302011783,0.5,-0.00018917514560562747,-0.00037835029121125493,6.676532182144256,-218.41550737364804,8.986787737827063,245.54649482818826,7.440618268109797,344.680342746638
543.0,372.04536919295964,372.0448947916434,0.5,-0.0004744013162736655,-0.000948802632547331,6.677173251369018,-218.4533053616579,8.98926587562823,245.63312472016383,7.444032682747693,344.8650754331375
544.0,372.27823390431007,372.2774699452777,0.5,-0.0007639590323806696,-0.0015279180647613392,6.677810906213102,-218.49099745828497,8.991731298956507,245.71942050755743,7.44743005305915,345.04904689600517
545.0,372.5101193301463,372.5090620008692,0.5,-0.0010573292771140117,-0.0021146585542280234,6.678445170447828,-218.52858441688778,8.994184092017658,245.80538441443966,7.45081048790419,345.2322620033174
546.0,372.7410312468284,372.73967724888524,0.5,-0.0013539979431487295,-0.002707995886297459,6.6790760676409775,-218.56606698439663,8.996624338342311,245.89101864711427,7.454174095312355,345.4147255861676
547.0,372.9709753876894,372.9693219318839,0.5,-0.0016534558055001205,-0.003306911611000241,6.67970362115889,-218.6034459013791,8.999052120792125,245.97632539427934,7.457520982489869,345.5964424389837
548.0,373.199957443416,373.1980022449347,0.5,-0.0019551984813320276,-0.003910396962664055,6.680327854168436,-218.64072190210317,9.00146752156606,246.06130682719265,7.460851255826765,345.7774173198452
549.0,373.42798306242577,373.4257243360249,0.5,-0.002258726400818908,-0.004517452801637816,6.680948789639091,-218.67789571460165,9.003870622206506,246.14596509983184,7.464165020903932,345.9576549507948
550.0,373.65505785123975,373.6524943064687,0.5,-0.002563544770977524,-0.005127089541955048,6.681566450344851,-218.71496806073324,9.006261503605344,246.2303023490538,7.467462382500092,346.1371600181482
551.0,373.8811873748518,373.8783182113073,0.5,-0.0028691635444537795,-0.005738327088907559,6.6821808588663005,-218.75193965624746,9.008640246009968,246.31432069475284,7.470743444598727,346.31593717280197
552.0,374.1063771570947,374.1032020597105,0.5,-0.0031750973842014476,-0.006350194768402895,6.682792037592434,-218.7888112108419,9.011006929029225,246.398022240016,7.474008310394924,346.4939910305364
553.0,374.33063268100125,374.32715181536986,0.5,-0.003480865631421971,-0.006961731262843942,6.683400008722686,-218.82558342822676,9.013361631639318,246.48140907127893,7.477257082302168,346.6713261723178
554.0,374.5539593891634,374.55017339689226,0.5,-0.0037859922711325753,-0.007571984542265151,6.684004794268751,-218.8622570061817,9.01570443218963,246.56448325847774,7.480489861959073,346.8479471445962
555.0,374.7763626840866,374.772272678186,0.5,-0.00409000590061429,-0.00818001180122858,6.684606416056495,-218.89883263661616,9.018035408408487,246.64724685520096,7.4837067502360295,347.02385845960123
556.0,374.9978479285409,374.99345548884645,0.5,-0.004392439694471839,-0.008784879388943678,6.685204895727818,-218.9353110056285,9.020354637408873,246.72970189883935,7.4869078472418344,347.19906459563555
557.0,375.218420445909,375.2137276145358,0.5,-0.004692831373208722,-0.009385662746417445,6.685800254742469,-218.97169279356294,9.022662195694076,246.81185041073405,7.490093252330201,347.37356999736465
558.0,375.4380855205301,375.4330947973618,0.5,-0.004990723168329451,-0.009981446336658902,6.6863925143798415,-219.00797867506571,9.024958159163292,246.8936943963235,7.493263064106263,347.5473790761041
559.0,375.6568483980413,375.65156273624933,0.5,-0.005285661791973423,-0.010571323583946846,6.686981695740826,-219.04416931914474,9.027242603117129,246.97523584528855,7.496417380432975,347.72049621010547
560.0,375.8747142857143,375.8691370873124,0.5,-0.005577198401890109,-0.011154396803780218,6.687567819749523,-219.08026538922212,9.029515602263126,247.05647673169665,7.499556298437492,347.8929257448379
561.0,376.0916883527901,376.08582346422037,0.5,-0.005864888569717666,-0.011729777139435332,6.688150907155012,-219.1162675431911,9.031777230721147,247.13741901414383,7.502679914517449,348.06467199326755
562.0,376.3077757308092,376.3016274385599,0.5,-0.00614829224934626,-0.01229658449869252,6.6887309785330915,-219.1521764334702,9.034027562028742,247.21806463589522,7.505788324347213,348.2357392361348
563.0,376.5229815139399,376.51655454019823,0.5,-0.006426973741681494,-0.012853947483362988,6.689308054287976,-219.18799270705716,9.036266669146489,247.29841552502577,7.508881622884074,348.4061317222296
564.0,376.7373107593016,376.73061025763633,0.5,-0.006700501665252362,-0.013401003330504724,6.689882154654005,-219.22371700558273,9.038494624463224,247.37847359455694,7.511959904374358,348.57585366866215
565.0,376.9507684872863,376.94380003836386,0.5,-0.006968448922456993,-0.013936897844913986,6.690453299697312,-219.25934996536301,9.040711499801251,247.45824074259363,7.515023262359509,348.7449092611332
566.0,377.16335968187684,377.15612928920973,0.5,-0.007230392667121281,-0.014460785334242563,6.691021509317444,-219.29489221745084,9.042917366421495,247.53771885246,7.518071789682091,348.91330265420055
567.0,377.37508929096094,377.3676033766869,0.5,-0.0074859142740480574,-0.014971828548096115,6.691586803249061,-219.3303443876895,9.045112295028591,247.61690979283262,7.521105578491747,349.0810379715438
568.0,377.58596222664295,377.5782276273382,0.5,-0.007734599304712252,-0.015469198609424504,6.692149201063491,-219.36570709676133,9.047296355775943,247.69581541787304,7.524124720251118,349.24811930622656
569.0,377.7959833655529,377.7880073280748,0.5,-0.007976037478080608,-0.015952074956161216,6.692708722170382,-219.40098096024025,9.049469618270708,247.7744375673596,7.527129305741664,349.4145507209555
570.0,378.0051575491514,377.9969477265148,0.5,-0.008209822636603316,-0.01641964527320663,6.6932653858192275,-219.43616658863954,9.051632151578739,247.85277806681617,7.530119425069479,349.58033624833814
571.0,378.21348958403274,378.2050540313161,0.5,-0.008435552716652554,-0.016871105433305108,6.693819211100975,-219.47126458746257,9.053784024229486,247.9308387276415,7.5330951676710125,349.74547989113717
572.0,378.42098424222365,378.4123314125081,0.5,-0.00865282971557291,-0.01730565943114582,6.6943702169495465,-219.50627555725126,9.05592530422082,248.00862134723585,7.53605662231877,349.9099856225235
573.0,378.6276462614807,378.6187850018201,0.5,-0.008861259660637631,-0.017722519321275262,6.694918422143376,-219.54120009363388,9.058056059023873,248.08612770912782,7.539003877126942,350.07385738632604
574.0,378.8334803455835,378.82441989300395,0.5,-0.009060452579529515,-0.01812090515905903,6.695463845306914,-219.576038787373,9.06017635558771,248.16335958309725,7.541937019556976,350.23709909727967
575.0,379.0384911646256,379.0292411421587,0.5,-0.009250022466925464,-0.018500044933850927,6.6960065049121305,-219.6107922244125,9.062286260344102,248.24031872530045,7.5448561364231255,350.39971464127075
576.0,379.2426833553027,379.233253768047,0.5,-0.009429587255697366,-0.01885917451139473,6.696546419279987,-219.6454609859245,9.064385839212122,248.31700687839108,7.547761313897904,350.56170787558045
577.0,379.4460615211971,379.4364627524133,0.5,-0.009598768783793107,-0.019197537567586215,6.697083606581881,-219.68004564835442,9.06647515760278,248.39342577164174,7.550652637517533,350.723082629126
578.0,379.64863023306117,379.6388730402939,0.5,-0.009757192767300922,-0.019514385534601844,6.697618084841137,-219.7145467834683,9.06855428042355,248.46957712106305,7.553530192187308,350.88384270269916
579.0,379.8503940290958,379.84048954033017,0.5,-0.00990448876563634,-0.01980897753127268,6.698149871934368,-219.74896495839565,9.070623272082925,248.54546262952283,7.556394062186933,351.043991869203
580.0,380.0513574152282,380.0413171250728,0.5,-0.010040290155411219,-0.020080580310822438,6.698678985592959,-219.78330073567616,9.07268219649483,248.62108398686263,7.559244331175783,351.20353387388633
581.0,380.25152486538536,380.24136063128867,0.5,-0.010164234096721831,-0.020328468193443663,6.699205443404394,-219.81755467330186,9.07473111708307,248.69644287001424,7.562081082198156,351.36247243457626
582.0,380.4509008217661,380.4406248602603,0.5,-0.010275961505789707,-0.020551923011579414,6.699729262813712,-219.85172732476258,9.07677009678572,248.77154094311476,7.5649043976884425,351.52081124190806
583.0,380.6494896951097,380.6391145780867,0.5,-0.01037511702298613,-0.02075023404597226,6.7002504611247895,-219.88581923908694,9.078799198059425,248.84637985762024,7.567714359476255,351.6785539595534
584.0,380.8472958649622,380.8368345159764,0.5,-0.010461348985727096,-0.020922697971454192,6.7007690555017785,-219.91983096088728,9.0808184828837,248.92096125241804,7.570511048791515,351.8357042244457
585.0,381.04432367994013,381.03378937054407,0.5,-0.01053430939607429,-0.02106861879214858,6.70128506297036,-219.9537630303993,9.082828012765173,248.99528675393833,7.573294546269504,351.99226564700496
586.0,381.2405774579917,381.2299838040979,0.5,-0.010593653893799444,-0.021187307787598888,6.701798500419153,-219.9876159835268,9.084827848741815,249.06935797626576,7.576064931955837,352.14824181135896
587.0,381.43606148665503,381.4254224449295,0.5,-0.010639041725552339,-0.021278083451104678,6.702309384600938,-220.02139035187977,9.086818051387048,249.14317652124646,7.578822285311423,352.3036362755627
588.0,381.63078002331486,381.62010988759926,0.5,-0.010670135715638168,-0.021340271431276335,6.702817732133974,-220.0550866628164,9.088798680813905,249.21674397859837,7.58156668521736,352.4584525718173
589.0,381.8247372954556,381.8140506932166,0.5,-0.010686602238997181,-0.021373204477994363,6.70332355950334,-220.08870543948504,9.090769796679101,249.29006192601724,7.5842982099797895,352.6126942066843
590.0,382.01793750091304,382.0072493897221,0.5,-0.010688111190923265,-0.02137622238184653,6.703826883062103,-220.12224720086147,9.092731458187059,249.36313192928318,7.587016937334707,352.7663646613004
591.0,382.21038480812246,382.1997104721649,0.5,-0.010674335957544837,-0.021348671915089674,6.7043277190326265,-220.15571246178976,9.094683724093905,249.43595554236538,7.589722944452735,352.9194673915893
592.0,382.40208335636584,382.3914384029752,0.5,-0.010644953390625617,-0.021289906781251235,6.704826083507806,-220.18910173302135,9.096626652711437,249.5085343075258,7.592416307943839,353.0720058284709
593.0,382.5930372560151,382.58243761223974,0.5,-0.01059964377537738,-0.02119928755075476,6.705321992452262,-220.2224155212531,9.09856030191104,249.58086975542307,7.595097103862006,353.2239833780697
594.0,382.78325058877425,382.7727124979677,0.5,-0.010538090806573619,-0.021076181613147237,6.705815461703594,-220.25565432916596,9.10048472912755,249.65296340521314,7.5977654077098755,353.3754034219205
595.0,382.9727274079182,382.9622674263631,0.5,-0.010459981555176455,-0.02091996311035291,6.706306506973527,-220.28881865546217,9.10239999136312,249.7248167646515,7.600421294443365,353.5262693171738
596.0,383.16147173853045,383.15110673208414,0.5,-0.010365006446313779,-0.020730012892627558,6.706795143849144,-220.32190899490368,9.104306145191,249.79643133019223,7.60306483847616,353.67658439679565
597.0,383.34948757773736,383.3392347185091,0.5,-0.010252859228277839,-0.020505718456555678,6.707281387794025,-220.35492583834767,9.106203246759293,249.86780858708633,7.605696113684292,353.82635196977037
598.0,383.53677889494105,383.52665565799595,0.5,-0.010123236945081378,-0.020246473890162757,6.707765254149411,-220.38786967278392,9.10809135179473,249.9389500094817,7.6083151934105535,353.97557532129815
599.0,383.7233496320492,383.71337379213855,0.5,-0.009975839910623133,-0.019951679821246265,6.708246758135354,-220.42074098137107,9.109970515606292,250.00985706051776,7.610922150468952,354.12425771299183
600.0,383.9092037037037,383.89939333202284,0.5,-0.009810371680905145,-0.01962074336181029,6.708725914851875,-220.4535402434726,9.111840793088922,250.08053119242317,7.613517057149098,354.2724023830723
