key,label,A,Z,N,in_domain,magic_Z,magic_N,doubly_magic,magic_any,A_bin,radii_used,r_charge_fm,sigma_r_charge_fm,R_sharp_fm,sigma_R_sharp_fm,rho_fm3,B_over_A_obs_MeV,sigma_B_over_A_obs_MeV,B_over_A_pred_mean_MeV,B_over_A_residual_mean_MeV,sigma_set_MeV,B_over_A_pred_eq19_MeV,residual_eq19_MeV,C3_frozen_eq19,C3_est_from_radii_eq19,sigma_total_eq19_MeV,sigma_final_eq19_MeV,z_final_eq19
Z64_N90,Gd-154,154,64,90,1,0,0,0,0,100<=A<200,published,5.1223,0.004,6.61286086476,0.00516397779494,0.127134657071,8.2247996,6.5e-06,16.7853236819,8.56052408188,0,16.7853236819,8.56052408188,2008.63140164,1891.15049123,3.19586909958,3.19586909958,2.67862162534
Z65_N89,Tb-154,154,65,89,1,0,0,0,0,100<=A<200,published,5.0333,0.1501,6.49796235882,0.193778266755,0.13399868542,8.1966697,0.0002942,16.4706458183,8.27397611831,0,16.4706458183,8.27397611831,2008.63140164,1807.20371506,3.6087718236,3.6087718236,2.29274016833
Z66_N88,Dy-154,154,66,88,1,0,0,0,0,100<=A<200,published,5.1241,0.2618,6.61518465477,0.337982346679,0.127000724086,8.1931305,4.83e-05,16.7259843617,8.53285386169,0,16.7259843617,8.53285386169,2008.63140164,1893.92397637,3.23918315501,3.23918315501,2.63426100142
Z67_N87,Ho-154,154,67,87,1,0,0,0,0,100<=A<200,published,5.0856,0.0333,6.56548136849,0.0429901151429,0.129906951635,8.1506825,5.34e-05,16.582703707,8.43202120702,0,16.582703707,8.43202120702,2008.63140164,1857.36598702,3.33826105613,3.33826105613,2.52587232252
Z68_N86,Er-154,154,68,86,1,0,0,0,0,100<=A<200,published,5.1129,0.0268,6.60072551694,0.0345986512261,0.127837153249,8.1323919,3.22e-05,16.6043928119,8.47200091187,0,16.6043928119,8.47200091187,2008.63140164,1883.58818196,3.2319116351,3.2319116351,2.62135908045
Z69_N85,Tm-154,154,69,85,1,0,0,0,0,100<=A<200,published,5.0755,0.0166,6.55244232456,0.021430507849,0.130684021606,8.074209,9.36e-05,16.4387609732,8.36455197318,0,16.4387609732,8.36455197318,2008.63140164,1847.89382845,3.37722221617,3.37722221617,2.47675498909
Z70_N84,Yb-154,154,70,84,1,0,0,0,0,100<=A<200,published,5.0875,0.0105,6.56793425794,0.0135554417117,0.12976145913,8.0399402,0.0001122,16.4074020987,8.36746189868,0,16.4074020987,8.36746189868,2008.63140164,1859.13746587,3.32942983877,3.32942983877,2.51318162685
Z63_N92,Eu-155,155,63,92,1,0,0,0,0,100<=A<200,published,5.1221,0.0069,6.61260266587,0.00890786169628,0.127975196567,8.216676,8.1e-06,16.7690466262,8.55237062622,0,16.7690466262,8.55237062622,2008.63140164,1879.11558454,3.23830004837,3.23830004837,2.64100623737
Z64_N91,Gd-155,155,64,91,1,0,0,0,0,100<=A<200,published,5.1319,0.0041,6.62525441147,0.00529307723982,0.127243442159,8.2132541,6.3e-06,16.7760657196,8.56281161956,0,16.7760657196,8.56281161956,2008.63140164,1889.30080689,3.20134163845,3.20134163845,2.67475720701
Z65_N90,Tb-155,155,65,90,1,0,0,0,0,100<=A<200,published,5.0391,0.15,6.50545012662,0.19364916731,0.13440364091,8.2029173,6.34e-05,16.4448975796,8.24198027965,0,16.4448975796,8.24198027965,2008.63140164,1802.08886067,3.63339549762,3.63339549762,2.26839612837
Z66_N89,Dy-155,155,66,89,1,0,0,0,0,100<=A<200,published,5.1457,0.2751,6.64307013486,0.355152572847,0.126222441426,8.184357,6.22e-05,16.7479996145,8.56364261454,0,16.7479996145,8.56364261454,2008.63140164,1903.71360651,3.1954825073,3.1954825073,2.67992160651
Z67_N88,Ho-155,155,67,88,1,0,0,0,0,100<=A<200,published,5.1076,0.0326,6.59388324636,0.0420864190288,0.129068222641,8.1592055,0.0001127,16.6179103686,8.45870486859,0,16.6179103686,8.45870486859,2008.63140164,1867.57590117,3.29503555803,3.29503555803,2.56710579283
Z70_N85,Yb-155,155,70,85,1,0,0,0,0,100<=A<200,published,5.104,0.011,6.58923566635,0.0142009389361,0.129341522057,8.0438234,0.0001071,16.437412739,8.39358933904,0,16.437412739,8.39358933904,2008.63140164,1864.29049245,3.30791755087,3.30791755087,2.53742398653
Z63_N93,Eu-156,156,63,93,1,0,0,0,0,100<=A<200,published,5.1264,0.0071,6.618153942,0.00916606058602,0.128477002176,8.2046192,2.26e-05,16.7418077235,8.53718852351,0,16.7418077235,8.53718852351,2008.63140164,1872.22896287,3.26375322777,3.26375322777,2.6157579718
Z64_N92,Gd-156,156,64,92,1,0,0,0,0,100<=A<200,published,5.142,0.0042,6.6382934554,0.00542217668469,0.127311210555,8.2153253,6.3e-06,16.7669284325,8.55160313253,0,16.7669284325,8.55160313253,2008.63140164,1887.96388717,3.20475346518,3.20475346518,2.66841216507
Z66_N90,Dy-156,156,66,90,1,0,0,0,0,100<=A<200,published,5.1622,0.2869,6.66437154326,0.370386307342,0.125822521771,8.1924366,6.3e-06,16.757528001,8.56509140095,0,16.757528001,8.56509140095,2008.63140164,1908.60110189,3.17447681976,3.17447681976,2.69811118092
Z67_N89,Ho-156,156,67,89,1,0,0,0,0,100<=A<200,published,5.1156,0.0326,6.60421120195,0.0420864190288,0.129292439116,8.155428,0.0002463,16.6118072145,8.45637921449,0,16.6118072145,8.45637921449,2008.63140164,1864.47006642,3.30654461585,3.30654461585,2.55746714379
Z68_N88,Er-156,156,68,88,1,0,0,0,0,100<=A<200,published,5.1429,0.0285,6.6394553504,0.036793341789,0.127244384423,8.1419084,0.0001579,16.6353451805,8.49343678052,0,16.6353451805,8.49343678052,2008.63140164,1890.74814642,3.20200481825,3.20200481825,2.65253716425
Z69_N87,Tm-156,156,69,87,1,0,0,0,0,100<=A<200,published,5.0976,0.0135,6.58097330188,0.0174284250579,0.130666904344,8.0896032,9.15e-05,16.4587054901,8.36910229014,0,16.4587054901,8.36910229014,2008.63140164,1847.78283344,3.37619001307,3.37619001307,2.47885997463
Z70_N86,Yb-156,156,70,86,1,0,0,0,0,100<=A<200,published,5.1219,0.0103,6.61234446698,0.013297242822,0.128815931835,8.0617107,5.97e-05,16.4690276368,8.40731693681,0,16.4690276368,8.40731693681,2008.63140164,1870.77809572,3.28105807001,3.28105807001,2.56237980476
Z63_N94,Eu-157,157,63,94,1,0,0,0,0,100<=A<200,published,5.1351,0.0075,6.6293855937,0.00968245836552,0.128644493832,8.1997975,2.7e-05,16.7247373424,8.52493984244,0,16.7247373424,8.52493984244,2008.63140164,1869.58569036,3.272276859,3.272276859,2.60520127415
Z64_N93,Gd-157,157,64,93,1,0,0,0,0,100<=A<200,published,5.1449,0.0042,6.6420373393,0.00542217668469,0.127910767528,8.2035072,6.2e-06,16.7396947205,8.53618752048,0,16.7396947205,8.53618752048,2008.63140164,1879.80086184,3.23501135561,3.23501135561,2.63868858008
Z65_N92,Tb-157,157,65,92,1,0,0,0,0,100<=A<200,published,5.0489,0.15,6.51810187222,0.19364916731,0.135346681392,8.1981416,6.5e-06,16.3800526978,8.18191109775,0,16.3800526978,8.18191109775,2008.63140164,1790.35354136,3.69152917956,3.69152917956,2.21640157771
Z66_N91,Dy-157,157,66,91,1,0,0,0,0,100<=A<200,published,5.1709,0.2936,6.67560319497,0.379035970149,0.125990993792,8.1846287,3.28e-05,16.7512628307,8.56663413069,0,16.7512628307,8.56663413069,2008.63140164,1906.01007437,3.1873197782,3.1873197782,2.68772345633
Z67_N90,Ho-157,157,67,90,1,0,0,0,0,100<=A<200,published,5.1535,0.0316,6.65313989156,0.0407954245801,0.127271475054,8.1631373,0.0001495,16.6809965193,8.51785921932,0,16.6809965193,8.51785921932,2008.63140164,1889.82696731,3.20352165815,3.20352165815,2.65890483295
Z69_N88,Tm-157,157,69,88,1,0,0,0,0,100<=A<200,published,5.114,0.0074,6.60214561083,0.00955335892064,0.1302434068,8.1014285,0.000178,16.4836427744,8.38221427442,0,16.4836427744,8.38221427442,2008.63140164,1852.80484919,3.35413896353,3.35413896353,2.4990658901
Z70_N87,Yb-157,157,70,87,1,0,0,0,0,100<=A<200,published,5.1324,0.01,6.62589990869,0.0129099444874,0.128847628559,8.0627551,6.95e-05,16.4788662791,8.4161111791,0,16.4788662791,8.4161111791,2008.63140164,1870.24090781,3.28266669213,3.28266669213,2.5638031419
Z63_N95,Eu-158,158,63,95,1,0,0,0,0,100<=A<200,published,5.1413,0.0078,6.63738975929,0.0100697567001,0.128996080571,8.185132,1.29e-05,16.699811588,8.51467958796,0,16.699811588,8.51467958796,2008.63140164,1864.61957155,3.29019747206,3.29019747206,2.58789317671
Z64_N94,Gd-158,158,64,94,1,0,0,0,0,100<=A<200,published,5.1569,0.0043,6.65752927269,0.00555127612956,0.127828950596,8.2018229,6.2e-06,16.7332144614,8.53139156139,0,16.7332144614,8.53139156139,2008.63140164,1880.34991233,3.23087475618,3.23087475618,2.64058256826
Z66_N92,Dy-158,158,66,92,1,0,0,0,0,100<=A<200,published,5.1815,0.3023,6.68928773612,0.390267621853,0.12601691565,8.1901298,1.48e-05,16.7474832387,8.55735343875,0,16.7474832387,8.55735343875,2008.63140164,1905.27273052,3.19206406678,3.19206406678,2.68082133056
Z67_N91,Ho-158,158,67,91,1,0,0,0,0,100<=A<200,published,5.1571,0.0316,6.65778747158,0.0407954245801,0.127814078983,8.1584709,0.0001716,16.6638547265,8.50538382649,0,16.6638547265,8.50538382649,2008.63140164,1882.52603218,3.23099414084,3.23099414084,2.63243554638
Z68_N90,Er-158,158,68,90,1,0,0,0,0,100<=A<200,published,5.1761,0.0312,6.6823163661,0.0402790268006,0.126411731159,8.147927,0.0001596,16.6664939338,8.51856693375,0,16.6664939338,8.51856693375,2008.63140164,1900.99859484,3.16022732244,3.16022732244,2.69555511822
Z69_N89,Tm-158,158,69,89,1,0,0,0,0,100<=A<200,published,5.1235,0.0069,6.6144100581,0.00890786169628,0.130345226658,8.1011994,0.0001596,16.4855535073,8.38435410727,0,16.4855535073,8.38435410727,2008.63140164,1851.32762763,3.35937609012,3.35937609012,2.49580692437
Z70_N88,Yb-158,158,70,88,1,0,0,0,0,100<=A<200,published,5.1498,0.0088,6.6483632121,0.0113607511489,0.128358391006,8.0791999,5.05e-05,16.5054244919,8.42622459187,0,16.5054244919,8.42622459187,2008.63140164,1876.26193328,3.25775297132,3.25775297132,2.58651428333
Z63_N96,Eu-159,159,63,96,1,0,0,0,0,100<=A<200,published,5.1498,0.0084,6.6483632121,0.0108443533694,0.129170785885,8.1766987,2.72e-05,16.68021793,8.50351922998,0,16.68021793,8.50351922998,2008.63140164,1861.87618412,3.29913017151,3.29913017151,2.57750339874
Z65_N94,Tb-159,159,65,94,1,0,0,0,0,100<=A<200,published,5.06,0.15,6.5324319106,0.19364916731,0.136170753324,8.1888025,6.9e-06,16.3146510049,8.12584850488,0,16.3146510049,8.12584850488,2008.63140164,1780.05643018,3.74300547751,3.74300547751,2.17094218903
Z66_N93,Dy-159,159,66,93,1,0,0,0,0,100<=A<200,published,5.1825,0.3031,6.69057873057,0.391300417412,0.126741095973,8.1815842,9.1e-06,16.7234232188,8.54183901882,0,16.7234232188,8.54183901882,2008.63140164,1895.41444899,3.2396030825,3.2396030825,2.63669307668
Z67_N92,Ho-159,159,67,92,1,0,0,0,0,100<=A<200,published,5.1675,0.0314,6.67121381384,0.0405372256903,0.127847998881,8.1651066,1.92e-05,16.6613720933,8.49626549332,0,16.6613720933,8.49626549332,2008.63140164,1881.73572184,3.23270552232,3.23270552232,2.62822129472
Z69_N90,Tm-159,159,69,90,1,0,0,0,0,100<=A<200,published,5.1392,0.006,6.63467867094,0.00774596669241,0.129971709983,8.1127549,0.0001758,16.5053762017,8.39262130171,0,16.5053762017,8.39262130171,2008.63140164,1855.70652595,3.34013045185,3.34013045185,2.5126627306
Z70_N89,Yb-159,159,70,89,1,0,0,0,0,100<=A<200,published,5.1629,0.0084,6.66527523938,0.0108443533694,0.128190030452,8.0780428,0.0001106,16.5192346445,8.44119184453,0,16.5192346445,8.44119184453,2008.63140164,1878.21284028,3.24920336547,3.24920336547,2.59792659771
Z64_N96,Gd-160,160,64,96,1,0,0,0,0,100<=A<200,published,5.1734,0.0044,6.67883068109,0.00568037557444,0.128212412665,8.1830171,7e-06,16.6991114172,8.51609431723,0,16.6991114172,8.51609431723,2008.63140164,1874.43301833,3.25029019916,3.25029019916,2.62010275865
Z66_N94,Dy-160,160,66,94,1,0,0,0,0,100<=A<200,published,5.1951,0.3139,6.70684526063,0.405243157458,0.126612479529,8.1840526,4.4e-06,16.7217751254,8.53772252537,0,16.7217751254,8.53772252537,2008.63140164,1896.65259711,3.2357990029,3.2357990029,2.63852066143
Z67_N93,Ho-160,160,67,93,1,0,0,0,0,100<=A<200,published,5.1662,0.0315,6.66953552106,0.0406663251352,0.128749219125,8.1586004,9.39e-05,16.628098117,8.469497717,0,16.628098117,8.469497717,2008.63140164,1869.92313205,3.27862400675,3.27862400675,2.58324763668
Z68_N92,Er-160,160,68,92,1,0,0,0,0,100<=A<200,published,5.2045,0.0336,6.71898060845,0.0433774134775,0.125927682321,8.1517217,0.0001515,16.681771031,8.53004933104,0,16.681771031,8.53004933104,2008.63140164,1906.69853769,3.13608927237,3.13608927237,2.71996381168
Z69_N91,Tm-160,160,69,91,1,0,0,0,0,100<=A<200,published,5.1504,0.0055,6.64913780877,0.00710046946805,0.129937758571,8.1108124,0.0002043,16.5101929382,8.39938053821,0,16.5101929382,8.39938053821,2008.63140164,1855.86431134,3.33837756238,3.33837756238,2.51600676714
Z70_N90,Yb-160,160,70,90,1,0,0,0,0,100<=A<200,published,5.1781,0.0076,6.684898355,0.00981155781039,0.127863606223,8.0925614,3.43e-05,16.5367681468,8.44420674677,0,16.5367681468,8.44420674677,2008.63140164,1882.16144241,3.23266109775,3.23266109775,2.61215342141
Z66_N95,Dy-161,161,66,95,1,0,0,0,0,100<=A<200,published,5.1962,0.0459,6.70826535452,0.059256645197,0.12732291311,8.1733093,4.3e-06,16.6943392316,8.5210299316,0,16.6943392316,8.5210299316,2008.63140164,1887.02281221,3.20703136689,3.20703136689,2.65698365771
Z67_N94,Ho-161,161,67,94,1,0,0,0,0,100<=A<200,published,5.1785,0.0313,6.68541475278,0.0404081262454,0.128632941388,8.1631134,1.34e-05,16.6285492283,8.46543582832,0,16.6285492283,8.46543582832,2008.63140164,1870.99938019,3.27266956056,3.27266956056,2.58670656223
Z69_N92,Tm-161,161,69,92,1,0,0,0,0,100<=A<200,published,5.1616,0.005,6.66359694659,0.00645497224368,0.129900584486,8.1204906,0.0001736,16.5138998471,8.39340924706,0,16.5138998471,8.39340924706,2008.63140164,1856.04186818,3.3364603495,3.3364603495,2.51566281862
Z70_N91,Yb-161,161,70,91,1,0,0,0,0,100<=A<200,published,5.1889,0.0072,6.69884109505,0.0092951600309,0.127861041895,8.0903861,9.38e-05,16.5423562582,8.45197015819,0,16.5423562582,8.45197015819,2008.63140164,1881.96189967,3.23252613297,3.23252613297,2.61466413898
Z71_N90,Lu-161,161,71,90,1,0,0,0,0,100<=A<200,published,5.2293,0.032,6.75099727077,0.0413118223595,0.124920429711,8.0527821,0.0001736,16.5697146205,8.5169325205,0,16.5697146205,8.5169325205,2008.63140164,1920.39337329,3.08591985759,3.08591985759,2.75993315237
Z66_N96,Dy-162,162,66,96,1,0,0,0,0,100<=A<200,published,5.2074,0.0172,6.72272449235,0.0222051045183,0.127288879814,8.1734555,4.3e-06,16.6880160857,8.5145605857,0,16.6880160857,8.5145605857,2008.63140164,1886.99815006,3.20385312467,3.20385312467,2.6576001628
Z67_N95,Ho-162,162,67,95,1,0,0,0,0,100<=A<200,published,5.1817,0.0313,6.68954593501,0.0404081262454,0.129192256713,8.1554126,1.92e-05,16.6034065805,8.44799398048,0,16.6034065805,8.44799398048,2008.63140164,1863.55705707,3.30130687659,3.30130687659,2.55898475855
Z68_N94,Er-162,162,68,94,1,0,0,0,0,100<=A<200,published,5.2246,0.004,6.74492959687,0.00516397779494,0.1260358639,8.1523959,4.7e-06,16.6768836194,8.52448771935,0,16.6768836194,8.52448771935,2008.63140164,1904.56837445,3.14086262851,3.14086262851,2.7140593931
Z69_N93,Tm-162,162,69,93,1,0,0,0,0,100<=A<200,published,5.1713,0.0048,6.67611959275,0.00619677335393,0.129973280862,8.1175868,0.0001609,16.5120423361,8.39445553611,0,16.5120423361,8.39445553611,2008.63140164,1854.83699705,3.34019350436,3.34019350436,2.51316443947
Z70_N92,Yb-162,162,70,92,1,0,0,0,0,100<=A<200,published,5.2054,0.0067,6.72014250345,0.00864966280653,0.127435655615,8.1025333,9.32e-05,16.5600958272,8.45756252724,0,16.5600958272,8.45756252724,2008.63140164,1887.15491528,3.21104352603,3.21104352603,2.6338984379
Z71_N91,Lu-162,162,71,91,1,0,0,0,0,100<=A<200,published,5.2398,0.0317,6.76455271249,0.0409245240249,0.124942200113,8.0545596,0.0004632,16.5767660172,8.52220641725,0,16.5767660172,8.52220641725,2008.63140164,1919.90286205,3.08699072559,3.08699072559,2.76068416617
Z66_N97,Dy-163,163,66,97,1,0,0,0,0,100<=A<200,published,5.2099,0.012,6.72595197847,0.0154919333848,0.127890330113,8.161784,4.3e-06,16.6603666429,8.49858264293,0,16.6603666429,8.49858264293,2008.63140164,1878.82021515,3.23409434003,3.23409434003,2.62780913276
Z67_N96,Ho-163,163,67,96,1,0,0,0,0,100<=A<200,published,5.1907,0.0313,6.70116488505,0.0404081262454,0.129314755463,8.156967,4.3e-06,16.5929761469,8.43600914688,0,16.5929761469,8.43600914688,2008.63140164,1861.60124226,3.30759794047,3.30759794047,2.55049413463
Z69_N94,Tm-163,163,69,94,1,0,0,0,0,100<=A<200,published,5.1849,0.0042,6.69367711725,0.00542217668469,0.129749208335,8.1249774,3.38e-05,16.5208132402,8.39583584022,0,16.5208132402,8.39583584022,2008.63140164,1857.2966025,3.3286783118,3.3286783118,2.52227312277
Z70_N93,Yb-163,163,70,93,1,0,0,0,0,100<=A<200,published,5.2157,0.0064,6.73343974627,0.00826236447191,0.127464151829,8.0991069,9.27e-05,16.562279425,8.46317252496,0,16.562279425,8.46317252496,2008.63140164,1886.51425739,3.21247679676,3.21247679676,2.63446961967
Z71_N92,Lu-163,163,71,92,1,0,0,0,0,100<=A<200,published,5.2567,0.0312,6.78637051867,0.0402790268006,0.124504856791,8.0666848,0.0001714,16.5924199588,8.52573515884,0,16.5924199588,8.52573515884,2008.63140164,1925.51510509,3.06535412095,3.06535412095,2.78132144687
Z66_N98,Dy-164,164,66,98,1,0,0,0,0,100<=A<200,published,5.2218,0.0106,6.74131481241,0.0136845411566,0.127797221759,8.1587129,4.2e-06,16.6541600548,8.49544715476,0,16.6541600548,8.49544715476,2008.63140164,1879.51745763,3.22935620983,3.22935620983,2.6306937367
Z68_N96,Er-164,164,68,96,1,0,0,0,0,100<=A<200,published,5.2389,0.0035,6.76339081748,0.00451848057058,0.126549894707,8.1490191,4.3e-06,16.6564829329,8.5074638329,0,16.6564829329,8.5074638329,2008.63140164,1897.07893209,3.1665334097,3.1665334097,2.68668058478
Z69_N95,Tm-164,164,69,95,1,0,0,0,0,100<=A<200,published,5.1906,0.0042,6.70103578561,0.00542217668469,0.130115617496,8.1196534,0.0001525,16.5049456753,8.38529227532,0,16.5049456753,8.38529227532,2008.63140164,1852.41337803,3.34750656725,3.34750656725,2.50493676618
Z70_N94,Yb-164,164,70,94,1,0,0,0,0,100<=A<200,published,5.2307,0.006,6.752804663,0.00774596669241,0.127145992802,8.1094149,9.21e-05,16.5739318392,8.46451693916,0,16.5739318392,8.46451693916,2008.63140164,1890.311844,3.19645376131,3.19645376131,2.64809616258
Z71_N93,Lu-164,164,71,93,1,0,0,0,0,100<=A<200,published,5.2677,0.031,6.80057145761,0.0400208279108,0.124485570414,8.0658043,0.0001704,16.597891755,8.53208745497,0,16.597891755,8.53208745497,2008.63140164,1925.52757083,3.06439861467,3.06439861467,2.78426162123
Z67_N98,Ho-165,165,67,98,1,0,0,0,0,100<=A<200,published,5.2022,0.0312,6.71601132121,0.0402790268006,0.130035243793,8.1469591,4.8e-06,16.5499806717,8.40302157166,0,16.5499806717,8.40302157166,2008.63140164,1851.75208342,3.34471041637,3.34471041637,2.51233157003
Z69_N96,Tm-165,165,69,96,1,0,0,0,0,100<=A<200,published,5.2004,0.0038,6.71368753121,0.0049057789052,0.130170316748,8.1255489,1.01e-05,16.50039953,8.37485063,0,16.50039953,8.37485063,2008.63140164,1851.38065216,3.35031738777,3.35031738777,2.49971858206
Z70_N95,Yb-165,165,70,95,1,0,0,0,0,100<=A<200,published,5.2399,0.0058,6.76468181193,0.00748776780267,0.127248658914,8.1048399,0.0001608,16.5716174807,8.46677758073,0,16.5716174807,8.46677758073,2008.63140164,1888.67535002,3.20161674059,3.20161674059,2.64453189334
Z71_N94,Lu-165,165,71,94,1,0,0,0,0,100<=A<200,published,5.283,0.0307,6.82032367267,0.0396335295762,0.124159621058,8.076746,0.0001608,16.6083686192,8.53162261916,0,16.6083686192,8.53162261916,2008.63140164,1929.63418395,3.04833223773,3.04833223773,2.79878371313
Z68_N98,Er-166,166,68,98,1,0,0,0,0,100<=A<200,published,5.2516,0.0031,6.77978644698,0.00400208279108,0.127166124315,8.1419479,2e-06,16.627864998,8.48591709799,0,16.627864998,8.48591709799,2008.63140164,1888.26118399,3.19744636233,3.19744636233,2.65396699003
Z69_N97,Tm-166,166,69,97,1,0,0,0,0,100<=A<200,published,5.2046,0.0038,6.71910970789,0.0049057789052,0.130642439716,8.1189357,6.96e-05,16.4772806582,8.3583449582,0,16.4772806582,8.3583449582,2008.63140164,1845.19483147,3.37466602835,3.37466602835,2.47679174413
Z70_N96,Yb-166,166,70,96,1,0,0,0,0,100<=A<200,published,5.2525,0.0057,6.78094834198,0.00735866835779,0.127100766921,8.1124591,4.22e-05,16.5758155209,8.46335642091,0,16.5758155209,8.46335642091,2008.63140164,1890.2480056,3.19417738642,3.19417738642,2.64962004205
Z71_N95,Lu-166,166,71,95,1,0,0,0,0,100<=A<200,published,5.2972,0.0305,6.83865579384,0.0393753306864,0.123910252845,8.0741756,0.0001796,16.615953517,8.54177791698,0,16.615953517,8.54177791698,2008.63140164,1932.70590214,3.03607225987,3.03607225987,2.81343037512
Z68_N99,Er-167,167,68,99,1,0,0,0,0,100<=A<200,published,5.256,0.0031,6.78546682256,0.00400208279108,0.127611163318,8.1317352,1.7e-06,16.6071635088,8.47542830883,0,16.6071635088,8.47542830883,2008.63140164,1882.10495465,3.21986628576,3.21986628576,2.63222989921
Z69_N98,Tm-167,167,69,98,1,0,0,0,0,100<=A<200,published,5.2129,0.0036,6.72982496181,0.00464758001545,0.130802653966,8.1225826,7.5e-06,16.4659824874,8.34339988737,0,16.4659824874,8.34339988737,2008.63140164,1842.84384339,3.38294643052,3.38294643052,2.46631155968
Z70_N97,Yb-167,167,70,97,1,0,0,0,0,100<=A<200,published,5.2621,0.0056,6.79334188869,0.00722956891292,0.127167884362,8.106202,2.37e-05,16.572457202,8.46625520203,0,16.572457202,8.46625520203,2008.63140164,1889.03289929,3.19755129354,3.19755129354,2.64773084927
Z71_N96,Lu-167,167,71,96,1,0,0,0,0,100<=A<200,published,5.3108,0.0303,6.85621331835,0.0391171317967,0.123701480566,8.0831722,0.0002231,16.621529278,8.53835707805,0,16.621529278,8.53835707805,2008.63140164,1935.21961531,3.02582827562,3.02582827562,2.82182473699
Z68_N100,Er-168,168,68,100,1,0,0,0,0,100<=A<200,published,5.2644,0.0035,6.79631117592,0.00451848057058,0.127761766115,8.1295897,1.6e-06,16.5946231508,8.46503345077,0,16.5946231508,8.46503345077,2008.63140164,1879.72298851,3.22747338614,3.22747338614,2.62280503602
