Z,N_parent,A_parent,symbol,N_chain_min,N_chain_max,n_chain_isotopes,distance_proton_edge,distance_neutron_edge,edge_class,S_n_obs_MeV,S_n_pred_before_MeV,S_n_pred_after_MeV,resid_before_MeV,resid_after_MeV,abs_resid_before_MeV,abs_resid_after_MeV
3,10,13,Li,0,10,11,10,0,neutron_rich_edge,0.10000029999999782,2.4083642610425073,2.1792779493074192,2.3083639610425095,2.0792776493074214,2.3083639610425095,2.0792776493074214
4,2,6,Be,1,12,12,1,10,proton_rich_edge,26.833486800000003,5.946389762992126,17.013206466920565,-20.887097037007877,-9.820280333079438,20.887097037007877,9.820280333079438
4,3,7,Be,1,12,12,2,9,proton_rich_edge,10.677354099999999,-23.463196445486247,-31.897467682670353,-34.14055054548625,-42.574821782670355,34.14055054548625,42.574821782670355
4,4,8,Be,1,12,12,3,8,interior,18.898643899999996,32.94214102860767,28.863328006718476,14.043497128607676,9.96468410671848,14.043497128607676,9.96468410671848
4,5,9,Be,1,12,12,4,7,interior,1.6645389000000037,-20.38240850266208,-22.907489210477017,-22.046947402662084,-24.57202811047702,22.046947402662084,24.57202811047702
4,6,10,Be,1,12,12,5,6,interior,6.812282300000007,11.599902746040357,14.156641879404056,4.78762044604035,7.344359579404049,4.78762044604035,7.344359579404049
4,7,11,Be,1,12,12,6,5,interior,0.501636199999993,0.334331779182115,-0.25735336468849823,-0.167304420817878,-0.7589895646884912,0.167304420817878,0.7589895646884912
4,8,12,Be,1,12,12,7,4,interior,3.170725400000009,21.392721984206155,21.183011497544555,18.221996584206146,18.012286097544546,18.221996584206146,18.012286097544546
4,9,13,Be,1,12,12,8,3,interior,-0.5100008999999943,2.4083642610425073,2.9742235494386904,2.9183651610425017,3.4842244494386847,2.9183651610425017,3.4842244494386847
4,10,14,Be,1,12,12,9,2,neutron_rich_edge,1.7758954999999759,2.1651430723287746,2.513582801042446,0.3892475723287987,0.7376873010424703,0.3892475723287987,0.7376873010424703
4,11,15,Be,1,12,12,10,1,neutron_rich_edge,-1.8000001999999853,1.9519601063037726,6.381535136443844,3.751960306303758,8.18153533644383,3.751960306303758,8.18153533644383
4,12,16,Be,1,12,12,11,0,neutron_rich_edge,0.44999959999999817,1.763787188528724,0.10106517871489018,1.3137875885287258,-0.348934421285108,1.3137875885287258,0.348934421285108
5,2,7,B,1,16,16,1,14,proton_rich_edge,27.7129385,5.07986850697683,14.363864294654775,-22.63306999302317,-13.349074205345225,22.63306999302317,13.349074205345225
5,3,8,B,1,16,16,2,13,proton_rich_edge,12.826302300000002,4.3990760761445955,-1.6792509136472162,-8.427226223855406,-14.505553213647218,8.427226223855406,14.505553213647218
5,4,9,B,1,16,16,3,12,interior,18.576400899999996,3.8488749881329483,4.3743742198535855,-14.727525911867048,-14.20202668014641,14.727525911867048,14.20202668014641
5,5,10,B,1,16,16,4,11,interior,8.437193299999997,-15.805350281584381,-19.194096681422224,-24.24254358158438,-27.63128998142222,24.24254358158438,27.63128998142222
5,6,11,B,1,16,16,5,10,interior,11.454220300000003,6.166320697804835,7.55646263834339,-5.287899602195168,-3.8977576616566125,5.287899602195168,3.8977576616566125
5,7,12,B,1,16,16,6,9,interior,3.3696290999999974,18.734702602413144,15.034077553985625,15.365073502413146,11.664448453985628,15.365073502413146,11.664448453985628
5,8,13,B,1,16,16,7,8,interior,4.878767800000006,2.4083642610425073,2.75577806149073,-2.4704035389574983,-2.1229897385092755,2.4704035389574983,2.1229897385092755
5,9,14,B,1,16,16,8,7,interior,0.9695791999999983,2.1651430723287746,1.7169481455785842,1.1955638723287763,0.7473689455785859,1.1955638723287763,0.7473689455785859
5,10,15,B,1,16,16,9,6,interior,2.7776256000000075,1.9519601063037726,2.30725105169833,-0.8256654936962349,-0.47037454830167746,0.8256654936962349,0.47037454830167746
5,11,16,B,1,16,16,10,5,interior,-0.0830010000000101,1.763787188528724,1.6028786573921536,1.846788188528734,1.6858796573921637,1.846788188528734,1.6858796573921637
5,12,17,B,1,16,16,11,4,interior,1.4666949000000074,1.5966679832338144,0.013317823403838247,0.12997308323380707,-1.453377076596169,0.12997308323380707,1.453377076596169
5,13,18,B,1,16,16,12,3,interior,-0.0050001000000037266,1.4474430720313762,4.978196451889687,1.45244317203138,4.983196551889691,1.45244317203138,4.983196551889691
5,14,19,B,1,16,16,13,2,neutron_rich_edge,0.09370660000000441,1.3135564983705592,2.4626817388950855,1.2198498983705548,2.368975138895081,1.2198498983705548,2.368975138895081
5,15,20,B,1,16,16,14,1,neutron_rich_edge,-1.5599994000000095,1.1929166815177865,0.45118881589822024,2.752916081517796,2.0111882158982297,2.752916081517796,2.0111882158982297
5,16,21,B,1,16,16,15,0,neutron_rich_edge,-0.910001500000007,1.083794510523859,0.6034541057545795,1.993796010523866,1.5134556057545865,1.993796010523866,1.5134556057545865
6,3,9,C,2,17,16,1,14,proton_rich_edge,14.224616100000002,3.8488749881329483,5.566659959600052,-10.375741111867054,-8.65795614039995,10.375741111867054,8.65795614039995
6,4,10,C,2,17,16,2,13,proton_rich_edge,21.2836163,3.3945534383582654,2.877969352616404,-17.889062861641733,-18.405646947383595,17.889062861641733,18.405646947383595
6,5,11,C,2,17,16,3,12,interior,13.120593299999996,3.0129954635034437,-1.3079420455704849,-10.107597836496552,-14.42853534557048,10.107597836496552,14.42853534557048
6,6,12,C,2,17,16,4,11,interior,18.720715900000002,-14.088124557655519,-13.361757700067464,-32.80884045765552,-32.082473600067466,32.80884045765552,32.082473600067466
6,7,13,C,2,17,16,5,10,interior,4.9463083000000125,5.420993849128891,1.2449279593778968,0.4746855491288784,-3.7013803406221157,0.4746855491288784,3.7013803406221157
6,8,14,C,2,17,16,6,9,interior,8.17643369999999,2.596597766073856,4.776801059797819,-5.579835933926134,-3.399632640202171,5.579835933926134,3.399632640202171
6,9,15,C,2,17,16,7,8,interior,1.2180668000000026,15.284124498899715,13.299974135016981,14.066057698899712,12.081907335016979,14.066057698899712,12.081907335016979
6,10,16,C,2,17,16,8,7,interior,4.250329600000001,1.763787188528724,2.267268706796429,-2.4865424114712766,-1.9830608932035716,2.4865424114712766,1.9830608932035716
6,11,17,C,2,17,16,9,6,interior,0.7335718000000071,1.5966679832338144,2.694284888532451,0.8630961832338073,1.9607130885324437,0.8630961832338073,1.9607130885324437
6,12,18,C,2,17,16,10,5,interior,4.183932400000003,1.4474430720313762,0.15204980508345045,-2.736489327968627,-4.031882594916553,2.736489327968627,4.031882594916553
6,13,19,C,2,17,16,11,4,interior,0.5768281999999942,1.3135564983705592,1.3243377141311043,0.736728298370565,0.7475095141311101,0.736728298370565,0.7475095141311101
6,14,20,C,2,17,16,12,3,interior,2.981505999999996,1.1929166815177865,0.5408827866802142,-1.7885893184822095,-2.440623213319782,1.7885893184822095,2.440623213319782
6,15,21,C,2,17,16,13,2,neutron_rich_edge,-0.07471199999999101,1.083794510523859,-0.9237166692982868,1.15850651052385,-0.8490046692982958,1.15850651052385,0.8490046692982958
6,16,22,C,2,17,16,14,1,neutron_rich_edge,0.10971159999998292,0.9847474155738922,4.5536797955265484,0.8750358155739093,4.4439681955265655,0.8750358155739093,4.4439681955265655
6,17,23,C,2,17,16,15,0,neutron_rich_edge,-2.4927115999999927,0.8945619397826761,6.042070987781173,3.3872735397826688,8.534782587781166,3.3872735397826688,8.534782587781166
7,4,11,N,3,18,16,1,14,proton_rich_edge,22.5057013,3.0129954635034437,8.424528677155294,-19.492705836496555,-14.081172622844704,19.492705836496555,14.081172622844704
7,5,12,N,3,18,16,2,13,proton_rich_edge,15.098894699999988,2.6881241167718883,0.9805405717698221,-12.4107705832281,-14.118354128230166,12.4107705832281,14.118354128230166
7,6,13,N,3,18,16,3,12,interior,20.063904200000025,2.4083642610425073,4.177731961748904,-17.655539938957517,-15.88617223825112,17.655539938957517,15.88617223825112
7,7,14,N,3,18,16,4,11,interior,10.553382999999997,-14.260654171989266,-18.90234030219696,-24.814037171989263,-29.455723302196958,24.814037171989263,29.455723302196958
7,8,15,N,3,18,16,5,10,interior,10.833297299999998,1.8449955813076357,6.309702795871772,-8.988301718692362,-4.523594504128226,8.988301718692362,4.523594504128226
7,9,16,N,3,18,16,6,9,interior,2.488849099999996,18.2965489578429,14.295900949170601,15.807699857842906,11.807051849170605,15.807699857842906,11.807051849170605
7,10,17,N,3,18,16,7,8,interior,5.885146199999994,1.5966679832338144,0.874479819750988,-4.28847821676618,-5.010666380249006,4.28847821676618,5.010666380249006
7,11,18,N,3,18,16,8,7,interior,2.8282288000000193,1.4474430720313762,1.903689040482476,-1.380785727968643,-0.9245397595175433,1.380785727968643,0.9245397595175433
7,12,19,N,3,18,16,9,6,interior,5.328230199999993,1.3135564983705592,0.7878366294409176,-4.014673701629434,-4.540393570559075,4.014673701629434,4.540393570559075
7,13,20,N,3,18,16,10,5,interior,2.161075199999999,1.1929166815177865,0.6051732857793155,-0.9681585184822126,-1.5559019142206836,0.9681585184822126,1.5559019142206836
7,14,21,N,3,18,16,11,4,interior,4.605899899999997,1.083794510523859,0.9876413040583145,-3.5221053894761383,-3.6182585959416826,3.5221053894761383,3.6182585959416826
7,15,22,N,3,18,16,12,3,interior,1.5384295000000066,0.9847474155738922,0.25905941608975525,-0.5536820844261143,-1.2793700839102513,0.5536820844261143,1.2793700839102513
7,16,23,N,3,18,16,13,2,neutron_rich_edge,3.115694899999994,0.8945619397826761,5.3553320838302625,-2.221132960217318,2.2396371838302684,2.221132960217318,2.2396371838302684
7,17,24,N,3,18,16,14,1,neutron_rich_edge,-2.1554583000000207,0.8122097139747098,-3.153721800704801,2.9676680139747305,-0.9982635007047804,2.9676680139747305,0.9982635007047804
7,18,25,N,3,18,16,15,0,neutron_rich_edge,-0.9629999999999654,0.7368132923519539,2.000014156588321,1.6998132923519194,2.9630141565882866,1.6998132923519194,2.9630141565882866
8,4,12,O,3,20,18,1,16,proton_rich_edge,23.796896799999992,2.6881241167718883,5.612748350275041,-21.108772683228104,-18.18414844972495,21.108772683228104,18.18414844972495
8,5,13,O,3,20,18,2,15,proton_rich_edge,16.969220800000002,2.4083642610425073,1.3168548343620614,-14.560856538957495,-15.65236596563794,14.560856538957495,15.65236596563794
8,6,14,O,3,20,18,3,14,interior,23.178969400000014,2.1651430723287746,2.398582148788421,-21.01382632767124,-20.780387251211593,21.01382632767124,20.780387251211593
8,7,15,O,3,20,18,4,13,interior,13.223476299999987,1.9519601063037726,-5.333738275867248,-11.271516193696215,-18.557214575867235,11.271516193696215,18.557214575867235
8,8,16,O,3,20,18,5,12,interior,15.663942700000007,-17.515304198909405,-14.124415122211111,-33.17924689890941,-29.78835782221112,33.17924689890941,29.78835782221112
8,9,17,O,3,20,18,6,11,interior,4.143079499999985,4.356865678274218,1.7347498098255159,0.2137861782742334,-2.408329690174469,0.2137861782742334,2.408329690174469
8,10,18,O,3,20,18,7,10,interior,8.045371100000011,-0.7617032510681696,-0.420174514689414,-8.80707435106818,-8.465545614689425,8.80707435106818,8.465545614689425
8,11,19,O,3,20,18,8,9,interior,3.955643000000009,20.04159651386783,21.080573269433117,16.08595351386782,17.124930269433108,16.08595351386782,17.124930269433108
8,12,20,O,3,20,18,9,8,interior,7.608005200000008,1.1929166815177865,-0.29876413508543465,-6.4150885184822215,-7.906769335085443,6.4150885184822215,7.906769335085443
8,13,21,O,3,20,18,10,7,interior,3.8054546999999843,1.083794510523859,0.3269440965510171,-2.7216601894761254,-3.4785106034489672,2.7216601894761254,3.4785106034489672
8,14,22,O,3,20,18,11,6,interior,6.8503197,0.9847474155738922,0.4177723816481773,-5.865572284426108,-6.432547318351823,5.865572284426108,6.432547318351823
8,15,23,O,3,20,18,12,5,interior,2.7329804000000024,0.8945619397826761,-1.17328811781438,-1.8384184602173264,-3.9062685178143823,1.8384184602173264,3.9062685178143823
8,16,24,O,3,20,18,13,4,interior,4.192283199999991,0.8122097139747098,2.5057804724098105,-3.3800734860252817,-1.686502727590181,3.3800734860252817,1.686502727590181
8,17,25,O,3,20,18,14,3,interior,-0.7573069999999689,0.7368132923519539,-1.7341579646847833,1.4941202923519228,-0.9768509646848145,1.4941202923519228,0.9768509646848145
8,18,26,O,3,20,18,15,2,neutron_rich_edge,0.7393089999999916,0.6676193450455941,0.7973311506044922,-0.0716896549543975,0.058022150604500666,0.0716896549543975,0.058022150604500666
8,19,27,O,3,20,18,16,1,neutron_rich_edge,-1.9394540000000404,0.6039774095731332,11.132503451369814,2.5434314095731736,13.071957451369855,2.5434314095731736,13.071957451369855
8,20,28,O,3,20,18,17,0,neutron_rich_edge,0.6690000000000396,0.5453228916991293,-1.3822923362609458,-0.12367710830091028,-2.0512923362609854,0.12367710830091028,2.0512923362609854
9,5,14,F,4,22,19,1,17,proton_rich_edge,18.131927400000002,2.1651430723287746,5.572631285986674,-15.966784327671228,-12.559296114013328,15.966784327671228,12.559296114013328
9,6,15,F,4,22,19,2,16,proton_rich_edge,23.468968099999998,1.9519601063037726,4.5474946374610425,-21.517007993696225,-18.921473462538955,21.517007993696225,18.921473462538955
9,7,16,F,4,22,19,3,15,interior,13.962888500000005,1.763787188528724,-3.9357440465086597,-12.199101311471281,-17.898632546508665,12.199101311471281,17.898632546508665
9,8,17,F,4,22,19,4,14,interior,16.79479880000001,1.5966679832338144,3.961486810251273,-15.198130816766195,-12.833311989748736,15.198130816766195,12.833311989748736
9,9,18,F,4,22,19,5,13,interior,9.14990659999998,1.4474430720313762,-0.9938927878649224,-7.702463527968604,-10.143799387864902,7.702463527968604,10.143799387864902
9,10,19,F,4,22,19,6,12,interior,10.431875399999996,-22.25905382029928,-24.00655119893522,-32.690929220299275,-34.438426598935216,32.690929220299275,34.438426598935216
9,11,20,F,4,22,19,7,11,interior,6.6013372000000174,24.765527000187625,25.27367448288171,18.164189800187607,18.672337282881692,18.164189800187607,18.672337282881692
9,12,21,F,4,22,19,8,10,interior,8.101459399999982,1.083794510523859,0.5095096908609804,-7.017664889476123,-7.591949709139001,7.017664889476123,7.591949709139001
9,13,22,F,4,22,19,9,9,interior,5.230337400000025,0.9847474155738922,1.9040011290081509,-4.2455899844261324,-3.326336270991874,4.2455899844261324,3.326336270991874
9,14,23,F,4,22,19,10,8,interior,7.579429299999987,0.8945619397826761,1.4398836762376703,-6.684867360217311,-6.1395456237623165,6.684867360217311,6.1395456237623165
9,15,24,F,4,22,19,11,7,interior,3.812066299999998,0.8122097139747098,-0.964488717606443,-2.999856586025288,-4.776555017606441,2.999856586025288,4.776555017606441
9,16,25,F,4,22,19,12,6,interior,4.281668100000019,0.7368132923519539,1.951852555780718,-3.544854807648065,-2.3298155442193007,3.544854807648065,2.3298155442193007
9,17,26,F,4,22,19,13,5,interior,0.7308296999999868,0.6676193450455941,-0.6611826086660102,-0.06321035495439276,-1.392012308665997,0.06321035495439276,1.392012308665997
9,18,27,F,4,22,19,14,4,interior,1.6124951999999837,0.6039774095731332,0.09174054584336488,-1.0085177904268505,-1.5207546541566188,1.0085177904268505,1.5207546541566188
9,19,28,F,4,22,19,15,3,interior,-0.1989997999999673,0.5453228916991293,0.844387190838205,0.7443226916990966,1.0433869908381723,0.7443226916990966,1.0433869908381723
9,20,29,F,4,22,19,16,2,neutron_rich_edge,1.324922999999984,0.49116334946710083,-0.20445383201793277,-0.8337596505328833,-1.5293768320179169,0.8337596505328833,1.5293768320179169
9,21,30,F,4,22,19,17,1,neutron_rich_edge,-0.7269105999999965,0.4410673388941859,4.040727570462153,1.1679779388941824,4.767638170462149,1.1679779388941824,4.767638170462149
9,22,31,F,4,22,19,18,0,neutron_rich_edge,0.1910000000000025,0.3946552765773248,-0.28366929823438625,0.2036552765773223,-0.47466929823438875,0.2036552765773223,0.47466929823438875
10,6,16,Ne,5,24,20,1,18,proton_rich_edge,24.2999157,1.763787188528724,5.252027777227553,-22.536128511471276,-19.047887922772446,22.536128511471276,19.047887922772446
10,7,17,Ne,5,24,20,2,17,proton_rich_edge,15.557641500000003,-32.48815260872522,-35.67813495184266,-48.045794108725225,-51.23577645184266,48.045794108725225,51.23577645184266
10,8,18,Ne,5,24,20,3,16,interior,19.25415389999999,6.221484961593539,7.742963461588964,-13.032668938406452,-11.511190438411028,13.032668938406452,11.511190438411028
10,9,19,Ne,5,24,20,4,15,interior,11.636880300000001,1.2672143231288189,-0.4744651076831943,-10.369665976871183,-12.111345407683196,10.369665976871183,12.111345407683196
10,10,20,Ne,5,24,20,5,14,interior,16.8653051,3.165912018093863,1.2135475203864843,-13.699393081906138,-15.651757579613516,13.699393081906138,15.651757579613516
10,11,21,Ne,5,24,20,6,13,interior,6.761161600000008,5.057757912506425,3.9740891611513405,-1.7034036874935836,-2.787072438848668,1.7034036874935836,2.787072438848668
10,12,22,Ne,5,24,20,7,12,interior,10.364257600000002,4.162090318383619,5.12932556991715,-6.202167281616383,-5.234932030082852,6.202167281616383,5.234932030082852
10,13,23,Ne,5,24,20,8,11,interior,5.200647099999998,5.925285855359164,6.424785816232557,0.724638755359166,1.2241387162325594,0.724638755359166,1.2241387162325594
10,14,24,Ne,5,24,20,9,10,interior,8.868914499999988,3.983168079783539,3.7265272989648395,-4.885746420216449,-5.142387201035149,4.885746420216449,5.142387201035149
10,15,25,Ne,5,24,20,10,9,interior,4.1551801999999896,1.1085116418660164,-0.37528231183299,-3.046668558133973,-4.5304625118329795,3.046668558133973,4.5304625118329795
10,16,26,Ne,5,24,20,11,8,interior,5.554701000000023,3.7258360108591546,5.597670076298655,-1.8288649891408681,0.04296907629863256,1.8288649891408681,0.04296907629863256
10,17,27,Ne,5,24,20,12,7,interior,1.5015216999999836,9.205199349130439,9.064213234173806,7.703677649130455,7.562691534173823,7.703677649130455,7.562691534173823
10,18,28,Ne,5,24,20,13,6,interior,3.822488700000008,-5.7697512103684545,-6.839835572469781,-9.592239910368463,-10.662324272469789,9.592239910368463,10.662324272469789
10,19,29,Ne,5,24,20,14,5,interior,0.9712552999999673,6.806237451534685,6.460812522502806,5.834982151534717,5.489557222502839,5.834982151534717,5.489557222502839
10,20,30,Ne,5,24,20,15,4,interior,3.1909993000000156,0.4410673388941859,0.3540205133092229,-2.7499319611058297,-2.8369787866907927,2.7499319611058297,2.8369787866907927
10,21,31,Ne,5,24,20,16,3,interior,0.16984519999999748,0.3946552765773248,0.2590623955569953,0.22481007657732732,0.08921719555699781,0.22481007657732732,0.08921719555699781
10,22,32,Ne,5,24,20,17,2,neutron_rich_edge,2.266203800000028,0.3515919037122188,0.013085160500139636,-1.9146118962878091,-2.2531186394998883,1.9146118962878091,2.2531186394998883
10,23,33,Ne,5,24,20,18,1,neutron_rich_edge,-1.0840000000000032,0.3115800315902675,5.602538911701231,1.3955800315902707,6.686538911701234,1.3955800315902707,6.686538911701234
10,24,34,Ne,5,24,20,19,0,neutron_rich_edge,1.3700000000000045,0.2743553200511002,-1.539120313183716,-1.0956446799489044,-2.9091203131837204,1.0956446799489044,2.9091203131837204
11,7,18,Na,6,28,23,1,21,proton_rich_edge,17.752906699999997,1.4474430720313762,1.6824394748469018,-16.30546362796862,-16.070467225153095,16.30546362796862,16.070467225153095
11,8,19,Na,6,28,23,2,20,proton_rich_edge,20.179924799999995,1.3135564983705592,2.7859381231596814,-18.866368301629436,-17.393986676840314,18.866368301629436,17.393986676840314
11,9,20,Na,6,28,23,3,19,interior,14.15021440000001,-24.391186748402667,-24.85141310559183,-38.54140114840268,-39.00162750559184,38.54140114840268,39.00162750559184
11,10,21,Na,6,28,23,4,18,interior,17.10666409999999,0.7847302594368344,1.2438376570840006,-16.321933840563155,-15.862826442915988,16.321933840563155,15.862826442915988
11,11,22,Na,6,28,23,5,17,interior,11.067852700000032,4.669417796989691,3.2061846315527163,-6.39843490301034,-7.861668068447315,6.39843490301034,7.861668068447315
11,12,23,Na,6,28,23,6,16,interior,12.419779999999975,2.569124162966048,3.7606985167804368,-9.850655837033926,-8.659081483219538,9.850655837033926,8.659081483219538
11,13,24,Na,6,28,23,7,15,interior,6.959363999999994,4.370323705364072,3.0963503900649414,-2.5890402946359217,-3.8630136099350523,2.5890402946359217,3.8630136099350523
11,14,25,Na,6,28,23,8,14,interior,9.011230700000027,2.8892118168491407,2.172639788243515,-6.122018883150886,-6.838590911756512,6.122018883150886,6.838590911756512
11,15,26,Na,6,28,23,9,13,interior,5.574286299999983,1.9904484031864627,0.7968861540025216,-3.5838378968135203,-4.777400145997461,3.5838378968135203,4.777400145997461
11,16,27,Na,6,28,23,10,12,interior,6.728327100000001,1.5667003279608878,2.5279007891132608,-5.161626772039114,-4.200426310886741,5.161626772039114,4.200426310886741
11,17,28,Na,6,28,23,11,11,interior,3.541842300000013,1.0740018723830929,1.0768171996929397,-2.4678404276169204,-2.4650251003070736,2.4678404276169204,2.4650251003070736
11,18,29,Na,6,28,23,12,10,interior,4.403010600000016,-0.8910064592617033,-1.173343484468873,-5.294017059261719,-5.576354084468889,5.294017059261719,5.576354084468889
11,19,30,Na,6,28,23,13,9,interior,2.276641199999972,0.9096517195750238,1.9728644377517668,-1.366989480424948,-0.30377676224820505,1.366989480424948,0.30377676224820505
11,20,31,Na,6,28,23,14,8,interior,4.299956800000018,-1.0987084093065675,-0.98692730217779,-5.398665209306586,-5.286884102177808,5.398665209306586,5.286884102177808
11,21,32,Na,6,28,23,15,7,interior,1.6771961999999974,14.757732620953249,14.558312043386806,13.080536420953251,12.881115843386809,13.080536420953251,12.881115843386809
11,22,33,Na,6,28,23,16,6,interior,2.9313565999999867,0.3115800315902675,0.42461882765793746,-2.619776568409719,-2.506737772342049,2.619776568409719,2.506737772342049
11,23,34,Na,6,28,23,17,5,interior,0.17131720000000428,0.2743553200511002,0.14159677372062163,0.10303812005109592,-0.02972042627938265,0.10303812005109592,0.02972042627938265
11,24,35,Na,6,28,23,18,4,interior,1.93611820000001,0.23968189424651598,-0.36022796499173637,-1.696436305753494,-2.2963461649917463,1.696436305753494,2.2963461649917463
11,25,36,Na,6,28,23,19,3,interior,-0.022999999999996135,0.2073486460973868,1.5710206670365778,0.23034864609738293,1.594020667036574,0.23034864609738293,1.594020667036574
11,26,37,Na,6,28,23,20,2,neutron_rich_edge,0.858999999999952,0.17716609832538666,0.6796776837368128,-0.6818339016745654,-0.17932231626313921,0.6818339016745654,0.17932231626313921
11,27,38,Na,6,28,23,21,1,neutron_rich_edge,-0.7029999999999745,0.1489637333297651,-0.5035623400794691,0.8519637333297396,0.19943765992050544,0.8519637333297396,0.19943765992050544
11,28,39,Na,6,28,23,22,0,neutron_rich_edge,-0.02400000000000091,0.12258770818998244,-0.37918488959583385,0.14658770818998335,-0.35518488959583294,0.14658770818998335,0.35518488959583294
12,8,20,Mg,7,29,23,1,21,proton_rich_edge,22.432019200000013,1.1929166815177865,2.4037915314232094,-21.239102518482227,-20.028227668576804,21.239102518482227,20.028227668576804
12,9,21,Mg,7,29,23,2,20,proton_rich_edge,14.645161699999989,1.083794510523859,0.46387570306860937,-13.56136718947613,-14.18128599693138,13.56136718947613,14.18128599693138
12,10,22,Mg,7,29,23,3,19,interior,19.375153300000022,0.9847474155738922,0.18599871090442832,-18.39040588442613,-19.189154589095594,18.39040588442613,19.189154589095594
12,11,23,Mg,7,29,23,4,18,interior,13.145007700000008,0.8945619397826761,-1.5246390902097033,-12.250445760217332,-14.669646790209711,12.250445760217332,14.669646790209711
12,12,24,Mg,7,29,23,5,17,interior,16.531220500000018,-21.4240656606909,-20.450584712844844,-37.95528616069092,-36.98180521284486,37.95528616069092,36.98180521284486
12,13,25,Mg,7,29,23,6,16,interior,7.3305227999999545,4.728958022262816,3.997362103613071,-2.6015647777371385,-3.3331606963868836,2.6015647777371385,3.3331606963868836
12,14,26,Mg,7,29,23,7,15,interior,11.093078599999984,2.6104840523434945,3.161211642354445,-8.48259454765649,-7.931866957645539,8.48259454765649,7.931866957645539
12,15,27,Mg,7,29,23,8,14,interior,6.443368900000024,16.90524334702998,15.362731251978062,10.461874447029956,8.919362351978037,10.461874447029956,8.919362351978037
12,16,28,Mg,7,29,23,9,13,interior,8.504669299999989,0.5453228916991293,1.83445267661466,-7.95934640830086,-6.670216623385329,7.95934640830086,6.670216623385329
12,17,29,Mg,7,29,23,10,12,interior,3.6637324999999805,0.49116334946710083,0.6341288135775187,-3.1725691505328797,-3.029603686422462,3.1725691505328797,3.029603686422462
12,18,30,Mg,7,29,23,11,11,interior,6.340330700000038,0.4410673388941859,0.43529084829442866,-5.899263361105852,-5.9050398517056095,5.899263361105852,5.9050398517056095
12,19,31,Mg,7,29,23,12,10,interior,2.3120965999999896,0.3946552765773248,1.6590720458285375,-1.9174413234226648,-0.6530245541714521,1.9174413234226648,0.6530245541714521
12,20,32,Mg,7,29,23,13,9,interior,5.778068599999983,0.3515919037122188,-1.227495707865117,-5.426476696287764,-7.0055643078651,5.426476696287764,7.0055643078651
12,21,33,Mg,7,29,23,14,8,interior,2.2795453999999893,0.3115800315902675,-0.7555063394882353,-1.9679653684097218,-3.0350517394882246,1.9679653684097218,3.0350517394882246
12,22,34,Mg,7,29,23,15,7,interior,4.710863999999987,0.2743553200511002,0.3307858400579846,-4.436508679948886,-4.380078159942002,4.436508679948886,4.380078159942002
12,23,35,Mg,7,29,23,16,6,interior,0.754858400000046,0.23968189424651598,-0.2787084598089251,-0.51517650575353,-1.0335668598089711,0.51517650575353,1.0335668598089711
12,24,36,Mg,7,29,23,17,5,interior,3.3309441999999763,0.2073486460973868,0.12699815749670051,-3.1235955539025895,-3.2039460425032757,3.1235955539025895,3.2039460425032757
12,25,37,Mg,7,29,23,18,4,interior,0.23999830000002476,0.17716609832538666,0.16574975554728155,-0.0628322016746381,-0.0742485444527432,0.0628322016746381,0.0742485444527432
12,26,38,Mg,7,29,23,19,3,interior,2.2248744999999985,0.1489637333297651,0.3395550163078269,-2.0759107666702334,-1.8853194836921716,2.0759107666702334,1.8853194836921716
12,27,39,Mg,7,29,23,20,2,neutron_rich_edge,-0.6380000000000337,0.12258770818998244,0.6126926723145232,0.7605877081900161,1.2506926723145568,0.7605877081900161,1.2506926723145568
12,28,40,Mg,7,29,23,21,1,neutron_rich_edge,1.2940000000000396,0.09789889201870494,-0.28769943561891864,-1.1961011079813346,-1.5816994356189582,1.1961011079813346,1.5816994356189582
12,29,41,Mg,7,29,23,22,0,neutron_rich_edge,-0.49500000000000455,0.07477117369060693,3.6657315426877375,0.5697711736906115,4.160731542687742,0.5697711736906115,4.160731542687742
13,9,22,Al,8,30,23,1,21,proton_rich_edge,16.967000000000013,0.9847474155738922,4.228804056023193,-15.98225258442612,-12.73819594397682,15.98225258442612,12.73819594397682
13,10,23,Al,8,30,23,2,20,proton_rich_edge,19.517732499999994,0.8945619397826761,0.9999262893925618,-18.623170560217318,-18.517806210607432,18.623170560217318,18.517806210607432
13,11,24,Al,8,30,23,3,19,interior,14.868201900000003,0.8122097139747098,0.3436631986085672,-14.055992186025293,-14.524538701391435,14.055992186025293,14.524538701391435
13,12,25,Al,8,30,23,4,18,interior,16.93848059999999,0.7368132923519539,1.8055278821118321,-16.201667307648037,-15.132952717888159,16.201667307648037,15.132952717888159
13,13,26,Al,8,30,23,5,17,interior,11.365482800000024,0.6676193450455941,-0.32877696681438806,-10.69786345495443,-11.694259766814412,10.69786345495443,11.694259766814412
13,14,27,Al,8,30,23,6,16,interior,13.058041299999957,-15.238025570535854,-14.482768355656589,-28.29606687053581,-27.540809655656545,28.29606687053581,27.540809655656545
13,15,28,Al,8,30,23,7,15,interior,7.725174100000032,16.387325871808116,14.183580051229725,8.662151771808084,6.458405951229693,8.662151771808084,6.458405951229693
13,16,29,Al,8,30,23,8,14,interior,9.428363100000013,0.49116334946710083,1.7365874872425167,-8.937199750532912,-7.691775612757496,8.937199750532912,7.691775612757496
