r_rg,N_metric_bar,N_phi_bar,N_total_bar,P0_linear,deltaP0,P0_full,delta_u,d_deltaP0_dr
9.35797373358349,1.8288121595397092e-06,4.157243740312069e-09,1.8329694032800214e-06,1.1120091717258473,4.453630006977667e-05,1.1120537080259172,4.004949723433737e-05,1.2600103499487617e-05
9.54859287054409,1.683529027675972e-06,3.5529113007501944e-09,1.6870819389767224e-06,1.109656885373009,4.2214369865575354e-05,1.1096990997428746,3.8041999709567675e-05,1.1773536099314073e-05
9.715384615384615,1.5680652359912783e-06,3.104342180064966e-09,1.5711695781713434e-06,1.1076782159868146,4.030699380596159e-05,1.1077185229806206,3.6388059169223386e-05,1.1105863219948444e-05
9.88217636022514,1.462331369761862e-06,2.718483107381114e-09,1.4650498528692434e-06,1.1057696882562658,3.85069891809698e-05,1.1058081952454468,3.4823091216648616e-05,1.0485353408687698e-05
10.07279549718574,1.3521710440136423e-06,2.342062150671002e-09,1.3545131061643132e-06,1.103669715589854,3.657169243262785e-05,1.1037062872822867,3.313589745328194e-05,9.828811687193302e-06
10.239587242026266,1.2641703341943672e-06,2.060313177026996e-09,1.2662306473713945e-06,1.1018994806592022,3.497724246939249e-05,1.1019344579016717,3.17421760872294e-05,9.296340532966573e-06
10.406378986866791,1.1832127011817879e-06,1.8161233378165357e-09,1.1850288245196041e-06,1.1001886947066501,3.346857544607563e-05,1.1002221632820963,3.042029657983336e-05,8.799689640400157e-06
10.596998123827392,1.0984633558315476e-06,1.5760499114620806e-09,1.1000394057430096e-06,1.098302538789293,3.184209828779566e-05,1.098334380887581,2.899168087805437e-05,8.272234912242182e-06
10.763789868667917,1.0304488205818921e-06,1.3949926579712926e-09,1.0318438132398634e-06,1.0967094770909374,3.0498552806608264e-05,1.096739975643744,2.780875827387841e-05,7.842907991990901e-06
10.930581613508442,9.67617335421091e-07,1.2370001279827775e-09,9.688543355490739e-07,1.095167238055277,2.9224285186835864e-05,1.095196462340464,2.66844133541555e-05,7.4411584875743085e-06
11.097373358348968,9.095021216991382e-07,1.0988537593757468e-09,9.10600975458514e-07,1.09367342931443,2.801487658220959e-05,1.093701444191012,2.561506664722213e-05,7.064851318378327e-06
11.287992495309568,8.483249462177515e-07,9.617890179410606e-10,8.492867352356925e-07,1.0920226486665863,2.6706896165780647e-05,1.092049355562752,2.445605833076292e-05,6.6634572857471455e-06
